MMSI,time,lat,lon,vel,cou
538008755-0,982.0,19.837883,130.213483,39.654007,80.209203
304587000-0,986.0,20.147793,130.508812,17.414551,245.024001
218366000-0,994.0,20.187918,131.415631,55.912094,156.63991
235094626-1,1001.0,20.25503,131.937305,6.430555,74.800003
203245106-0,1004.0,20.016735,131.485697,4.424222,81.699997
256934000-0,1015.0,20.029227,130.283758,6.533444,238.0
538009146-1,1015.0,20.152222,131.40681,7.202222,73.0
235004012-0,1017.0,19.893485,131.408084,19.475079,1.342746
212542000-0,1026.0,20.27563,131.092409,4.120182,70.893986
248145000-0,1029.0,20.205269,130.137761,22.708438,278.9633
636018561-1,1031.0,19.993322,130.179853,23.379771,219.871056
538008755-0,1042.0,19.839753,130.225005,23.552565,254.797245
304587000-0,1045.0,20.145787,130.504226,16.780898,73.785842
210072000-0,1054.0,20.098039,130.454168,30.841552,264.24125
218366000-0,1055.0,20.173444,131.422291,44.071912,26.912706
235004012-0,1077.0,19.898885,131.408219,7.837393,13.159399
256934000-0,1077.0,20.027347,130.279147,6.584889,238.0
235065363-0,1091.0,19.737705,131.310915,2.202097,322.593543
636018561-1,1092.0,19.988262,130.175356,22.183708,280.390992
248145000-0,1102.0,20.206462,130.129695,47.007544,307.789314
218366000-0,1116.0,20.184525,131.428284,23.045584,57.232818
538008755-0,1121.0,19.837497,130.216181,49.089213,58.229782
235094626-1,1121.0,20.258088,131.955517,6.379111,75.300003
203245106-0,1123.0,20.016913,131.493567,4.835778,91.199997
210072000-0,1132.0,20.096923,130.442386,19.942743,257.088817
256934000-0,1135.0,20.025465,130.274542,6.533444,237.0
212542000-0,1140.0,20.276341,131.094596,46.81408,257.086671
373071000-0,1144.0,20.138602,131.586045,7.356555,90.699997
538009146-1,1148.0,20.154393,131.41843,7.253667,74.099998
235094626-1,1150.0,20.257223,131.950313,6.379111,75.300003
215236000-1,1157.0,20.259412,131.001214,41.406543,207.883348
636018561-1,1157.0,19.989464,130.16838,27.038475,238.833255
304587000-0,1158.0,20.148235,130.513192,46.298826,243.773343
248145000-0,1162.0,20.214451,130.118715,15.845275,161.21317
212542000-0,1166.0,20.275084,131.08875,10.977623,241.102663
218366000-0,1176.0,20.187984,131.434011,26.230578,83.381095
256934000-0,1201.0,20.02356,130.269953,6.533444,237.0
235004012-0,1203.0,19.90333,131.409324,14.532686,336.456233
235094626-1,1207.0,20.25895,131.96073,6.430555,75.5
538009146-1,1207.0,20.155457,131.424273,7.253667,73.900002
538008755-0,1213.0,19.848488,130.23505,11.622484,22.601287
203245106-0,1216.0,20.017137,131.499285,4.63,86.599998
636018561-1,1222.0,19.98526,130.160983,19.885304,289.748138
373071000-0,1224.0,20.13853,131.601592,7.408,90.900002
248145000-0,1235.0,20.209389,130.12055,21.139589,188.869893
304587000-0,1243.0,20.140195,130.49581,27.07149,295.068637
212542000-0,1246.0,20.273122,131.084961,12.469,256.803587
256934000-0,1259.0,20.021615,130.265163,6.584889,238.0
215236000-1,1260.0,20.241986,130.991387,42.161012,4.119147
210072000-0,1267.0,20.094141,130.42947,4.891928,192.915386
538009146-1,1274.0,20.15656,131.43009,7.253667,74.0
538008755-0,1275.0,19.851563,130.236411,27.656779,78.522364
636018561-1,1276.0,19.986937,130.156012,26.914103,238.591558
235065363-0,1276.0,19.739201,131.3097,52.758521,184.60601
373071000-0,1289.0,20.13846,131.607787,7.459445,90.800003
235004012-0,1291.0,19.908749,131.406813,20.391125,68.752929
248145000-0,1292.0,20.203885,130.119635,21.274433,122.567573
203245106-0,1301.0,20.017065,131.505062,4.63,94.199997
304587000-0,1307.0,20.143588,130.488083,35.55905,217.690505
235094626-1,1309.0,20.260423,131.969515,6.430555,75.300003
212542000-0,1313.0,20.27224,131.080953,17.053992,270.463783
256934000-0,1317.0,20.01971,130.260547,6.636333,238.0
215236000-1,1323.0,20.254233,130.992327,27.976063,132.414483
538009146-1,1330.0,20.15765,131.435917,7.253667,73.800003
538008755-0,1334.0,19.853064,130.24427,25.529894,50.758728
210072000-0,1338.0,20.092576,130.429088,7.196356,249.143418
636018561-1,1339.0,19.982852,130.148894,22.208766,256.504612
373071000-0,1347.0,20.138378,131.614,7.459445,91.199997
218366000-0,1349.0,20.190401,131.456212,26.477828,48.460557
370152000-1,1352.0,20.018583,130.758173,25.895594,58.457453
304587000-0,1366.0,20.135913,130.481768,27.627718,62.611522
235094626-1,1367.0,20.261305,131.974718,6.430555,75.699997
235065363-0,1368.0,19.716837,131.307786,34.451556,13.287807
212542000-0,1370.0,20.272277,131.076163,16.158985,228.265669
256934000-0,1377.0,20.017817,130.255923,6.533444,236.0
235004012-0,1378.0,19.911721,131.414942,26.7,188.766254
248145000-0,1380.0,20.199227,130.127406,68.018684,274.985015
215236000-1,1381.0,20.249174,130.99823,34.08507,301.328095
538009146-1,1387.0,20.158722,131.44177,7.253667,74.099998
210072000-0,1395.0,20.091901,130.427201,56.239556,247.267641
373071000-0,1404.0,20.13833,131.620237,7.459445,90.699997
538008755-0,1414.0,19.859036,130.252045,33.859274,90.487962
636018561-1,1414.0,19.981055,130.140927,17.174672,266.577869
304587000-0,1421.0,20.139144,130.488411,43.206762,243.17773
212542000-0,1427.0,20.269442,131.072776,9.687735,301.0366
235065363-0,1433.0,19.726911,131.310313,8.754607,3.61509
215236000-1,1441.0,20.254089,130.989622,23.920475,204.722126
235094626-1,1447.0,20.26249,131.981797,6.430555,75.5
538009146-1,1447.0,20.159778,131.447668,7.253667,73.599998
256934000-0,1447.0,20.015667,130.250667,6.636333,237.0
210072000-0,1454.0,20.085974,130.412138,11.12309,35.052258
373071000-0,1462.0,20.138273,131.626483,7.510889,90.599998
235004012-0,1468.0,19.900743,131.413141,25.622212,47.531342
218366000-0,1469.0,20.20014,131.467925,31.333914,90.579407
248145000-0,1470.0,20.201683,130.097368,20.799496,124.637804
538008755-0,1474.0,19.858956,130.262029,22.035851,60.993989
636018561-1,1475.0,19.980766,130.135783,5.085748,86.685521
304587000-0,1481.0,20.133737,130.477021,21.342373,218.578743
212542000-0,1487.0,20.270828,131.070322,12.052537,249.002601
215236000-1,1500.0,20.248163,130.986714,32.073516,285.719527
235094626-1,1507.0,20.263342,131.987077,6.430555,75.5
256934000-0,1507.0,20.013833,130.246,6.533444,238.0
210072000-0,1514.0,20.088499,130.414025,16.953669,111.175477
373071000-0,1523.0,20.13819,131.632727,7.459445,92.300003
538008755-0,1535.0,19.861968,130.267807,21.208256,44.349803
538009146-1,1539.0,20.162025,131.459277,7.305111,73.5
248145000-0,1540.0,20.197858,130.103268,72.616531,306.650327
218366000-0,1541.0,20.200034,131.479037,18.476903,76.502872
304587000-0,1543.0,20.128955,130.472958,15.792007,332.250745
370152000-1,1545.0,20.030668,130.77913,44.362224,75.0956
235004012-0,1558.0,19.90794,131.421504,32.229951,188.536405
215236000-1,1561.0,20.250613,130.977435,36.805359,246.949411
256934000-0,1570.0,20.011833,130.241333,6.584889,238.0
210072000-0,1574.0,20.0868,130.418693,52.744653,250.362895
538008755-0,1594.0,19.866105,130.272106,23.522875,27.007794
203245106-0,1601.0,20.016735,131.523707,4.63,90.199997
248145000-0,1601.0,20.21008,130.085763,31.099231,174.129249
370152000-1,1604.0,20.033779,130.791575,8.373611,8.751763
212542000-0,1607.0,20.268432,131.063668,15.945124,256.833233
538009146-1,1608.0,20.163257,131.465687,7.305111,73.0
304587000-0,1612.0,20.133413,130.47046,30.39739,231.22873
235065363-0,1614.0,19.734221,131.310804,14.475091,1.283933
235004012-0,1621.0,19.898658,131.420022,22.900343,9.725093
218366000-0,1622.0,20.201649,131.486205,44.581782,44.114455
256934000-0,1626.0,20.01,130.236667,6.584889,238.0
215236000-1,1631.0,20.245949,130.965755,37.754423,215.042308
210072000-0,1634.0,20.081884,130.404023,14.086335,233.156071
636018561-1,1637.0,19.980986,130.139829,40.793448,258.081216
373071000-0,1642.0,20.137788,131.645165,7.459445,93.099998
538008755-0,1655.0,19.872014,130.275309,34.091159,86.216303
248145000-0,1662.0,20.201356,130.086719,21.211677,146.012442
538009146-1,1664.0,20.164372,131.471525,7.305111,74.0
235094626-1,1667.0,20.265643,132.00101,6.482,75.099998
212542000-0,1680.0,20.267206,131.058084,25.93415,237.472536
218366000-0,1685.0,20.21097,131.495835,42.961295,155.142147
304587000-0,1686.0,20.126901,130.461826,9.238159,24.754069
215236000-1,1693.0,20.23709,130.959133,43.833564,243.498414
203245106-0,1694.0,20.016637,131.52933,4.372778,93.599998
210072000-0,1695.0,20.079502,130.400639,19.734188,115.819998
373071000-0,1703.0,20.137562,131.651398,7.510889,93.400002
235004012-0,1709.0,19.907839,131.421696,19.690195,326.606692
212542000-0,1712.0,20.265143,131.054636,9.469627,264.133282
538008755-0,1721.0,19.8727,130.286344,35.572348,54.571284
248145000-0,1721.0,20.19656,130.090164,29.945716,310.915912
256934000-0,1723.0,20.012833,130.243667,6.687778,239.0
538009146-1,1724.0,20.165437,131.477398,7.305111,74.400002
235094626-1,1725.0,20.266523,132.006263,6.482,75.5
636018561-1,1726.0,19.977519,130.122357,26.369655,245.273748
235065363-0,1727.0,19.74178,131.310984,3.994368,180.686363
235004012-0,1737.0,19.909967,131.420204,8.929082,55.225495
304587000-0,1750.0,20.129383,130.463045,38.676216,229.585032
218366000-0,1751.0,20.199077,131.501706,38.355723,21.439154
370152000-1,1754.0,20.039518,130.792515,28.459226,107.436508
215236000-1,1760.0,20.231032,130.946185,32.391147,96.162761
373071000-0,1762.0,20.137305,131.657633,7.510889,93.800003
210072000-0,1764.0,20.07676,130.406672,73.241509,266.602603
212542000-0,1772.0,20.264875,131.051851,20.220455,266.461764
248145000-0,1780.0,20.201909,130.083588,18.809995,346.66987
538008755-0,1783.0,19.87861,130.295177,11.104774,68.500862
636018561-1,1786.0,19.97446,130.115289,24.59997,54.901353
235094626-1,1805.0,20.267697,132.013295,6.482,75.400002
304587000-0,1810.0,20.122429,130.454347,18.053047,264.197063
256934000-0,1813.0,20.006167,130.227333,6.687778,239.0
370152000-1,1814.0,20.037152,130.800531,14.74818,41.977154
215236000-1,1819.0,20.230083,130.955546,73.078197,295.405777
373071000-0,1822.0,20.137025,131.663778,7.510889,94.0
210072000-0,1824.0,20.075555,130.385082,49.444041,79.873576
235004012-0,1827.0,19.912086,131.42345,32.594816,40.08518
636018561-1,1827.0,19.977141,130.119347,37.12526,255.025749
212542000-0,1832.0,20.264529,131.045884,7.917589,290.538916
203245106-0,1833.0,20.016795,131.52557,4.784333,84.0
538008755-0,1841.0,19.879701,130.298123,24.084754,44.445528
248145000-0,1849.0,20.207746,130.082114,26.811328,208.026835
538009146-1,1851.0,20.167668,131.489738,7.305111,74.0
218366000-0,1871.0,20.218881,131.509994,42.117188,81.725079
256934000-0,1873.0,20.004333,130.222667,6.533444,238.0
370152000-1,1874.0,20.040193,130.803443,52.114685,92.42365
215236000-1,1882.0,20.239213,130.935057,8.533294,223.575888
210072000-0,1884.0,20.077966,130.399455,73.270743,255.525871
373071000-0,1884.0,20.136745,131.670067,7.562333,93.699997
235004012-0,1885.0,19.918772,131.429435,16.853535,4.740364
212542000-0,1893.0,20.265312,131.043655,16.031553,239.264021
538008755-0,1901.0,19.88447,130.303097,21.523297,90.389721
203245106-0,1901.0,20.016693,131.536473,4.064111,90.400002
538009146-1,1911.0,20.16875,131.495627,7.305111,74.099998
248145000-0,1911.0,20.200964,130.078267,18.726827,0.54249
256934000-0,1922.0,20.001833,130.21658,6.584889,238.0
304587000-0,1930.0,20.121416,130.443737,23.573132,228.648259
370152000-1,1935.0,20.039571,130.819071,11.38121,20.326297
255806469-0,1936.0,20.290774,131.108186,24.965531,292.648739
218366000-0,1936.0,20.220702,131.523339,19.152753,73.48266
636018561-1,1938.0,19.972218,130.099768,28.481011,278.207246
373071000-0,1942.0,20.13648,131.676368,7.613778,93.5
210072000-0,1944.0,20.072885,130.378506,36.945254,101.84148
212542000-0,1953.0,20.263039,131.039581,13.794514,269.243539
538008755-0,1962.0,19.884428,130.309551,32.598549,52.504894
235065363-0,1973.0,19.737239,131.310926,18.48627,187.051822
538009146-1,1976.0,20.169828,131.501522,7.305111,74.0
248145000-0,1978.0,20.206763,130.078325,48.463456,213.257069
256934000-0,1983.0,19.999937,130.211937,6.636333,237.0
304587000-0,1990.0,20.117096,130.43851,18.998391,316.531918
218366000-0,2004.0,20.222413,131.52949,30.323519,108.961765
370152000-1,2006.0,20.043074,130.820452,30.52752,61.138089
373071000-0,2007.0,20.136225,131.682695,7.613778,93.400002
235004012-0,2008.0,19.928321,131.430277,18.441692,153.206916
636018561-1,2008.0,19.973533,130.090063,18.91071,245.25461
210072000-0,2010.0,20.070572,130.390251,58.786926,281.052071
212542000-0,2017.0,20.262986,131.035232,14.114728,219.267367
538008755-0,2028.0,19.890482,130.317942,14.001718,66.993034
255806469-0,2036.0,20.295217,131.09683,10.455285,273.157715
248145000-0,2038.0,20.195523,130.070471,42.88348,303.101141
256934000-0,2048.0,19.998057,130.207277,6.584889,238.0
210072000-0,2051.0,20.072707,130.378609,9.473692,136.371352
304587000-0,2054.0,20.121175,130.434392,59.526058,122.099144
203245106-0,2057.0,20.016955,131.545168,4.012667,86.400002
373071000-0,2069.0,20.135975,131.689037,7.613778,93.300003
210072000-0,2073.0,20.07201,130.379316,32.678368,265.842674
235004012-0,2075.0,19.923223,131.433016,54.56195,353.498603
636018561-1,2075.0,19.971081,130.084403,27.910057,240.156963
212542000-0,2079.0,20.259854,131.032502,177.377718,43.770457
212542000-0,2088.0,20.265182,131.037944,31.546126,248.953383
304587000-0,2089.0,20.116057,130.443081,75.881307,275.406816
538008755-0,2089.0,19.892025,130.321807,41.42293,92.62889
373071000-0,2092.0,20.136147,131.684702,7.613778,93.400002
215236000-1,2098.0,20.23304,130.928798,67.247936,279.482294
538009146-1,2098.0,20.173053,131.51923,7.356555,74.0
248145000-0,2100.0,20.202235,130.059501,21.363365,300.658345
235094626-1,2102.0,20.271872,132.038835,6.482,75.599998
256934000-0,2103.0,19.996167,130.2025,6.482,238.0
304587000-0,2120.0,20.117082,130.431552,18.601118,278.342421
210072000-0,2134.0,20.071342,130.369532,38.490308,167.741822
373071000-0,2134.0,20.135715,131.695387,7.665222,93.699997
636018561-1,2136.0,19.967165,130.07714,19.392484,245.61521
370152000-1,2138.0,20.052064,130.837818,15.298839,28.597932
212542000-0,2142.0,20.262354,131.03011,37.944425,265.097963
538008755-0,2150.0,19.891489,130.334215,25.987975,36.769665
235065363-0,2151.0,19.722143,131.308943,7.690929,178.211793
248145000-0,2153.0,20.204903,130.054703,29.563061,141.565749
235004012-0,2155.0,19.94327,131.430585,20.762308,103.149807
215236000-1,2157.0,20.23606,130.909518,32.292209,272.9881
255806469-0,2158.0,20.295542,131.090553,35.320798,212.487339
256934000-0,2160.0,19.994167,130.197833,6.584889,238.0
235094626-1,2162.0,20.271872,132.038835,6.482,75.599998
210072000-0,2163.0,20.0663,130.370698,33.278672,248.986806
538009146-1,2165.0,20.174247,131.525637,7.356555,73.599998
203245106-0,2169.0,20.017312,131.552037,4.269889,88.099998
304587000-0,2179.0,20.117818,130.426206,533.478474,240.674581
304587000-0,2185.0,20.11057,130.412469,37.42385,273.654997
244615000-0,2186.0,20.257621,130.881968,29.910257,216.284493
212542000-0,2188.0,20.261665,131.021541,14.138319,213.022023
373071000-0,2189.0,20.135437,131.70186,7.613778,93.300003
636018561-1,2199.0,19.964833,130.071668,18.351208,245.213288
538008755-0,2206.0,19.896877,130.338497,26.10653,83.167006
373071000-0,2207.0,20.134625,131.714413,7.562333,97.900002
248145000-0,2214.0,20.198374,130.060225,32.824204,267.259494
218366000-0,2215.0,20.2128,131.559297,61.35863,42.52257
255806469-0,2220.0,20.287003,131.084757,13.528803,298.312018
256934000-0,2222.0,19.992333,130.193333,6.533444,239.0
538009146-1,2227.0,20.175337,131.531558,7.356555,74.199997
210072000-0,2228.0,20.062714,130.360761,21.111523,267.114342
244615000-0,2244.0,20.251157,130.876909,31.774649,210.199562
370152000-1,2244.0,20.058646,130.841638,65.74155,77.783698
304587000-0,2247.0,20.111254,130.40107,26.818096,179.173436
235004012-0,2248.0,19.941239,131.439831,20.701235,333.02757
212542000-0,2256.0,20.257938,131.01896,24.509423,281.845076
373071000-0,2263.0,20.134057,131.720667,7.510889,97.699997
636018561-1,2268.0,19.962379,130.066014,32.416398,291.809291
538008755-0,2269.0,19.897782,130.346525,16.829469,38.940659
218366000-0,2269.0,20.224088,131.570329,36.968583,36.478798
256934000-0,2280.0,19.9905,130.188667,6.482,238.0
255806469-0,2280.0,20.288783,131.081235,26.314286,193.440742
538009146-1,2283.0,20.176425,131.537492,7.356555,74.300003
248145000-0,2285.0,20.197858,130.048759,19.542898,123.144018
215236000-1,2294.0,20.237125,130.887752,38.814013,225.003511
370152000-1,2301.0,20.06231,130.859661,23.632732,247.505599
244615000-0,2302.0,20.243794,130.872342,5.715983,273.89986
304587000-0,2311.0,20.103321,130.401192,16.858137,340.676815
212542000-0,2313.0,20.259264,131.012222,16.732947,207.801839
373071000-0,2320.0,20.133502,131.726792,7.510889,97.699997
235065363-0,2326.0,19.715925,131.309149,10.529171,14.431341
218366000-0,2330.0,20.23247,131.576934,25.220638,120.349293
538008755-0,2332.0,19.901594,130.349801,32.183683,78.548022
235004012-0,2333.0,19.948488,131.435906,48.289402,169.663883
636018561-1,2334.0,19.966053,130.056245,17.922359,249.553076
256934000-0,2337.0,19.9885,130.184,6.584889,238.0
210072000-0,2339.0,20.062168,130.349244,19.7849,199.043339
248145000-0,2340.0,20.195141,130.053192,154.942183,301.244983
538009146-1,2349.0,20.177633,131.544155,7.408,73.900002
203245106-0,2352.0,20.017837,131.56568,4.218444,87.0
255806469-0,2353.0,20.280146,131.079034,26.427859,327.203058
244615000-0,2361.0,20.2439,130.870684,20.246201,270.626856
370152000-1,2362.0,20.059761,130.853107,75.951225,68.98782
304587000-0,2371.0,20.107733,130.399544,30.683045,263.64879
212542000-0,2374.0,20.25509,131.009877,13.708178,272.562197
248145000-0,2374.0,20.207771,130.031007,66.146505,117.277033
373071000-0,2380.0,20.132922,131.733027,7.510889,98.199997
538008755-0,2386.0,19.903189,130.358175,19.137699,77.942763
235004012-0,2393.0,19.935313,131.438463,15.919199,16.116743
256934000-0,2397.0,19.986667,130.179333,6.687778,238.0
210072000-0,2401.0,20.056808,130.347274,42.510214,283.241774
370152000-1,2405.0,20.065173,130.86811,10.858118,104.346506
538009146-1,2410.0,20.17871,131.550133,7.408,74.400002
636018561-1,2412.0,19.963796,130.049803,30.995587,216.915602
203245106-0,2414.0,20.017937,131.569198,4.424222,87.800003
215236000-1,2414.0,20.221901,130.871527,3.427681,154.095899
255806469-0,2415.0,20.286513,131.07466,18.875328,219.66862
244615000-0,2421.0,20.243962,130.8647,45.712485,12.427335
304587000-0,2432.0,20.106776,130.390388,27.539226,266.89544
212542000-0,2433.0,20.255257,131.005896,13.836991,243.617978
248145000-0,2434.0,20.199363,130.048381,88.338974,262.183426
373071000-0,2440.0,20.132307,131.739267,7.510889,98.800003
538008755-0,2446.0,19.904297,130.363696,42.425233,84.688866
218366000-0,2449.0,20.225459,131.589693,35.126373,144.03092
256934000-0,2457.0,19.984833,130.174667,6.739222,237.0
210072000-0,2460.0,20.059464,130.33526,20.586491,226.973839
370152000-1,2469.0,20.064377,130.871423,27.16723,64.663088
538009146-1,2469.0,20.17978,131.556152,7.408,74.0
636018561-1,2472.0,19.956922,130.04431,16.447253,260.023159
255806469-0,2475.0,20.282483,131.071098,37.810706,342.838915
235004012-0,2482.0,19.941605,131.440397,44.504667,12.751514
