MMSI,time,lat,lon,vel,cou
413801451-0,181.0,19.770626,131.050577,18.554389,185.705698
413859852-0,181.0,19.746061,131.423126,31.300899,151.060146
413820865-0,184.0,19.773985,130.796007,2.829444,270.700012
413801306-0,184.0,19.806035,131.128761,14.701587,280.32679
413827951-0,184.0,19.788062,131.060882,2.932333,232.0
413833818-0,185.0,19.781093,130.846513,4.424222,245.100006
413826233-0,188.0,19.772562,130.745631,5.547212,82.440288
413832349-0,189.0,19.764762,131.043276,97.737486,349.138387
413800965-0,189.0,19.74929,131.383212,2.675111,274.399994
413960807-0,190.0,19.808405,130.599292,101.960551,180.3191
413830339-0,191.0,19.793998,131.074221,43.567455,86.457376
413780958-0,191.0,19.809708,130.587908,38.77879,337.624985
413773165-0,192.0,19.779015,131.296092,17.714581,356.849048
413779578-0,192.0,19.641335,131.666774,83.507089,278.412562
413826674-0,193.0,19.685178,131.559779,35.003649,323.013977
413770701-0,193.0,19.758589,131.357461,33.320814,253.786987
413762383-0,193.0,19.828858,130.724974,54.639028,133.914419
413762542-0,194.0,19.785377,131.304733,94.180436,116.074221
413862866-0,195.0,19.758332,131.338598,40.389772,266.237458
413834134-0,195.0,19.812028,130.629346,39.924164,324.898274
413762835-0,195.0,19.751977,131.365117,9.091299,251.548869
413849937-0,195.0,19.754495,130.445535,3.652555,264.399994
413806291-0,196.0,19.806121,131.11306,7.067819,27.967115
413801546-0,196.0,19.687014,131.563367,26.407209,274.372143
413820987-0,198.0,19.788981,130.7374,36.899313,159.486293
413839246-0,198.0,19.781837,130.743447,5.504556,155.5
413824659-0,199.0,19.804545,130.730556,107.459796,169.590184
413820477-0,200.0,19.788672,131.234673,2.572222,75.0
413801451-0,201.0,19.768919,131.050396,177.923163,340.046126
413822893-0,201.0,19.782019,130.943026,89.503732,279.643226
413774867-0,202.0,19.780391,130.77724,17.244796,219.675613
413800928-0,203.0,19.580417,131.784532,3.978945,113.941217
413764399-0,204.0,19.82089,130.647186,24.497525,318.346223
413781328-0,204.0,19.589684,131.772745,6.60908,354.225556
413833236-0,205.0,19.778438,130.850788,38.34801,110.144722
413804698-0,206.0,19.749092,131.384587,2.932333,274.799988
413815676-0,206.0,19.642091,131.646273,49.463853,274.241424
413816895-0,206.0,19.707866,131.466985,54.646161,354.799452
413801114-0,208.0,19.808357,130.624697,33.849283,62.978743
413771805-0,209.0,19.784668,131.067273,36.578558,29.78905
413113962-0,209.0,19.801843,131.123017,19.180806,252.415038
413801451-0,211.0,19.77665,131.047413,78.735146,166.443403
413960807-0,211.0,19.798507,130.599233,34.560321,19.198882
413839626-0,211.0,19.784216,131.163822,39.266389,154.731272
413800587-0,211.0,19.798927,130.556058,19.68368,329.245593
413801359-0,212.0,19.819696,130.720678,23.353025,168.236989
413859852-0,212.0,19.742136,131.425432,44.123298,62.597898
413810569-0,213.0,19.787862,131.262882,2.520778,291.100006
413827951-0,214.0,19.787543,131.060208,2.932333,228.300003
413801306-0,214.0,19.8064,131.12663,50.095651,80.043809
413815655-0,215.0,19.776566,130.80156,104.319127,191.63901
413833818-0,216.0,19.78056,130.845247,4.475667,244.100006
413820865-0,216.0,19.773997,130.795058,2.829444,269.700012
413830339-0,217.0,19.794321,131.079775,25.601588,94.455032
413832349-0,220.0,19.778517,131.040471,157.145015,181.389481
413832847-0,221.0,19.610523,131.715503,9.809952,4.435693
413800965-0,221.0,19.749372,131.38227,2.675111,273.700012
413780958-0,222.0,19.814847,130.585659,68.870891,186.141261
413762383-0,223.0,19.823603,130.730776,61.156233,249.757363
413773165-0,224.0,19.781632,131.295939,12.028316,83.594059
413779578-0,224.0,19.643141,131.653799,64.172981,91.618204
413813641-0,224.0,19.588917,131.781534,45.903218,250.960369
413770701-0,225.0,19.757213,131.352433,8.52757,112.122461
413826674-0,225.0,19.689314,131.55647,9.286109,114.611988
413762542-0,226.0,19.779254,131.318031,38.450175,123.868544
413806291-0,226.0,19.806987,131.113549,21.091396,265.973515
413862866-0,227.0,19.75794,131.332264,83.560569,81.738203
413849937-0,227.0,19.754405,130.444307,3.549667,265.200012
413834134-0,228.0,19.817011,130.625623,100.341924,60.848852
413839246-0,228.0,19.780497,130.744233,5.504556,150.800003
413801546-0,229.0,19.687321,131.559101,20.368635,252.573928
413824659-0,229.0,19.789889,130.733417,21.500774,348.215144
413820987-0,231.0,19.783709,130.739497,55.350798,295.361619
413822924-0,233.0,19.78356,130.904351,9.355366,259.735999
413801451-0,233.0,19.768866,131.049407,34.634735,347.391444
413822893-0,233.0,19.784237,130.929155,31.50924,247.42415
413825423-0,234.0,19.802249,131.136133,8.7386,292.490184
413820477-0,235.0,19.788882,131.235573,2.520778,74.699997
413774867-0,235.0,19.778366,130.775455,33.603829,275.64603
413833236-0,236.0,19.776545,130.85627,72.266589,14.711233
413764399-0,237.0,19.823682,130.644546,114.290692,220.356794
413804698-0,238.0,19.749185,131.383577,3.086667,276.299988
413801114-0,239.0,19.810561,130.62929,11.587682,38.76817
413816895-0,239.0,19.716167,131.466182,90.226585,119.180386
413113962-0,240.0,19.801013,131.120232,33.586098,300.083347
413839626-0,241.0,19.779292,131.166292,23.24448,4.287782
413771805-0,241.0,19.789364,131.07013,48.269341,241.470452
413810569-0,242.0,19.788098,131.262162,2.572222,290.799988
413800587-0,243.0,19.801429,130.554476,19.195302,190.542281
413815676-0,243.0,19.642717,131.637315,26.277585,233.834838
413801359-0,244.0,19.816314,130.721426,30.415085,307.921857
413801306-0,244.0,19.807601,131.133902,57.039299,268.675123
413827951-0,245.0,19.786992,131.05954,2.932333,225.899994
413833818-0,245.0,19.78003,130.843973,4.475667,243.399994
413815655-0,248.0,19.76098,130.798149,88.203853,2.513593
413820865-0,249.0,19.773988,130.794112,2.778,268.600006
413830339-0,250.0,19.794018,131.083913,13.635138,345.205062
413762303-0,250.0,19.587697,131.767865,0.102889,280.200012
413762383-0,253.0,19.820669,130.722318,22.907243,19.111589
413800965-0,253.0,19.749413,131.381362,2.675111,272.0
413832349-0,253.0,19.754552,131.039853,71.060916,14.889359
413780958-0,254.0,19.804718,130.584501,73.478468,7.57552
413773165-0,256.0,19.78183,131.297818,33.085243,114.45852
413779578-0,256.0,19.642873,131.663874,111.77997,279.346767
413770701-0,257.0,19.756737,131.353674,10.373468,321.789744
413806291-0,258.0,19.806768,131.110241,3.374365,281.731733
413762542-0,258.0,19.776084,131.32305,59.894313,279.56825
413826674-0,258.0,19.688724,131.557838,44.454195,289.068513
413839246-0,258.0,19.77921,130.745127,5.556,147.899994
413834134-0,259.0,19.824015,130.638972,54.544325,290.693075
413824659-0,259.0,19.792807,130.73277,35.972173,48.045356
413849937-0,259.0,19.754323,130.44309,3.652555,265.299988
413862866-0,259.0,19.759716,131.345261,21.467591,216.267957
413801546-0,260.0,19.686447,131.556143,24.750401,304.333728
413801163-0,261.0,19.793537,131.149367,4.012667,316.899994
413822893-0,261.0,19.782671,130.925153,57.299314,69.171486
413820987-0,262.0,19.787106,130.73188,132.458074,40.437066
413820477-0,264.0,19.789057,131.236358,2.572222,75.199997
413833236-0,265.0,19.785915,130.858885,22.86838,227.682614
413801166-0,265.0,19.755391,131.3422,12.901323,132.638565
413774867-0,267.0,19.778855,130.770198,86.557304,16.497509
413764399-0,268.0,19.811202,130.633274,70.951226,14.634626
413801423-1,268.0,19.791437,131.239405,49.711113,14.222849
413816895-0,270.0,19.709863,131.478173,32.78173,247.724451
413804698-0,270.0,19.749273,131.382538,3.138111,275.100006
413801114-0,271.0,19.811897,130.630431,53.358709,333.880724
413810569-0,271.0,19.788335,131.261485,2.572222,290.799988
413839626-0,271.0,19.782506,131.166549,23.561723,39.219103
413113962-0,272.0,19.803503,131.115663,54.112156,33.396793
413859852-0,273.0,19.747862,131.437168,13.069169,158.181679
413771805-0,273.0,19.785954,131.063463,73.099471,84.43044
413801306-0,274.0,19.807418,131.125497,20.941464,114.786075
413815676-0,274.0,19.640494,131.634087,8.632654,83.402112
413815554-0,275.0,19.818934,130.649328,26.793218,300.704004
413800587-0,275.0,19.798637,130.553924,10.09706,329.818878
413842935-0,275.0,19.583967,131.779148,0.463,290.799988
413827951-0,275.0,19.786447,131.058868,2.932333,226.699997
413800965-0,276.0,19.749403,131.380752,2.726556,270.899994
413801359-0,277.0,19.819165,130.717536,79.077648,120.196639
413833818-0,277.0,19.779497,130.8427,4.475667,244.300003
413940532-0,280.0,19.776977,130.833872,3.343889,263.399994
413815655-0,280.0,19.774015,130.798757,16.490793,157.26687
413960807-0,280.0,19.808917,130.603086,32.149585,166.567292
413820865-0,280.0,19.773963,130.793163,2.829444,267.5
413762383-0,283.0,19.82367,130.723424,10.081887,331.855816
413832349-0,284.0,19.764393,131.042634,39.621428,31.742093
413780958-0,286.0,19.815492,130.586024,52.671131,337.848679
413806291-0,287.0,19.80686,131.10977,0.747205,327.922452
413849937-0,288.0,19.754217,130.441983,3.652555,263.700012
413779578-0,288.0,19.645558,131.646551,55.51994,82.401259
413839246-0,288.0,19.777917,130.746053,5.607444,147.199997
413773165-0,288.0,19.779804,131.302552,20.03437,242.71893
413824659-0,289.0,19.796142,130.736713,9.633167,321.208639
413770701-0,289.0,19.757943,131.352666,19.311971,302.403214
413822893-0,290.0,19.785402,130.932783,23.665029,263.038601
413762542-0,290.0,19.777556,131.313766,28.206531,154.975164
413826674-0,290.0,19.690872,131.551237,53.019441,134.714218
413862866-0,291.0,19.757155,131.343265,21.888093,259.67731
413834134-0,291.0,19.826865,130.630949,63.644076,90.319902
413820477-0,294.0,19.789198,131.237137,2.520778,79.0
413825423-0,294.0,19.803176,131.133753,21.438352,151.844674
413820987-0,294.0,19.802018,130.745387,137.146151,200.999477
413844681-0,295.0,19.73305,131.461661,7.465527,19.436725
413801166-0,295.0,19.75418,131.343598,11.376439,105.277156
413833236-0,295.0,19.78378,130.856393,9.326317,229.223876
413801451-0,297.0,19.778865,131.047031,8.505125,22.493127
413829902-0,298.0,19.774361,130.988745,121.381846,247.895115
413774867-0,299.0,19.791132,130.774063,84.936596,177.841799
413810569-0,302.0,19.78861,131.260677,2.572222,289.799988
413816895-0,302.0,19.708025,131.473407,46.369472,358.902269
413842047-0,303.0,19.585252,131.770192,2.595932,106.908449
413113962-0,304.0,19.810185,131.120346,11.138629,278.137108
413801306-0,304.0,19.8062,131.1283,96.750941,83.935989
413813298-0,304.0,19.784204,131.065085,6.581682,349.893452
413801114-0,304.0,19.819205,130.626622,125.572016,161.288034
413771805-0,305.0,19.787003,131.0749,48.587528,1.145742
413827951-0,305.0,19.785892,131.058212,2.932333,224.699997
413800965-0,306.0,19.749413,131.37988,2.726556,270.600006
413830339-0,307.0,19.797491,131.082938,27.021997,301.666714
413800587-0,307.0,19.799928,130.553126,17.994928,231.456289
413801359-0,309.0,19.813282,130.728282,15.748851,64.595453
413960807-0,310.0,19.804581,130.604187,14.379184,2.304338
413820865-0,313.0,19.773955,130.792205,2.880889,268.200012
413762383-0,313.0,19.824903,130.722723,61.687524,128.800018
413803642-0,315.0,19.787241,131.186372,13.427748,194.078668
413834737-0,315.0,19.761313,130.371507,4.2543,179.592624
413832349-0,316.0,19.769377,131.04591,72.770117,354.371783
413806291-0,317.0,19.806948,131.109712,0.903529,304.135918
413839626-0,317.0,19.786388,131.169915,11.866657,156.147723
413839246-0,318.0,19.776647,130.74706,5.658889,142.399994
413780958-0,318.0,19.822708,130.582901,156.068199,178.27909
413842935-0,319.0,19.58403,131.778963,0.411556,293.0
413779578-0,319.0,19.646609,131.654924,63.250945,242.404469
413824659-0,319.0,19.797183,130.735823,77.661681,184.245963
413773165-0,320.0,19.778445,131.299753,2.748947,147.175584
413826674-0,321.0,19.685526,131.556971,81.185196,319.520558
413801163-0,321.0,19.795107,131.14756,4.115556,313.200012
413762542-0,322.0,19.773776,131.315641,18.002051,266.372551
413822893-0,322.0,19.784978,130.92909,4.186225,36.250466
413849937-0,322.0,19.753967,130.440712,3.549667,257.100006
413813641-0,322.0,19.582132,131.76067,5.265156,331.395633
413770701-0,322.0,19.759522,131.350023,15.63168,236.21363
413862866-0,323.0,19.756575,131.33988,12.316897,345.345174
413834134-0,323.0,19.826813,130.640956,36.839038,173.893442
413825423-0,324.0,19.800555,131.135244,5.040744,328.236274
413801546-0,324.0,19.690576,131.549721,15.653693,164.872968
413820477-0,324.0,19.789282,131.237933,2.520778,83.5
413833236-0,325.0,19.782935,130.855352,36.897502,108.622312
413844681-0,325.0,19.734027,131.462027,3.737338,167.109866
413801114-0,326.0,19.80711,130.630977,67.317292,7.839149
413820987-0,326.0,19.783079,130.737661,51.239503,358.697916
413801423-1,327.0,19.804579,131.242945,82.699308,116.546055
413829902-0,328.0,19.768026,130.972173,4.660533,315.126861
413801451-0,329.0,19.780028,131.047542,21.351553,95.06993
413774867-0,330.0,19.778969,130.77455,54.371364,98.360834
413764399-0,332.0,19.831511,130.638911,106.442461,170.734829
413810569-0,333.0,19.788862,131.259843,2.572222,287.899994
413816895-0,334.0,19.714883,131.473267,64.017158,83.837686
413801306-0,334.0,19.807617,131.14248,113.158746,270.131597
413859852-0,334.0,19.74444,131.438623,92.465026,286.482778
413827951-0,335.0,19.785313,131.057577,2.932333,223.399994
413833818-0,335.0,19.778447,130.840127,4.527111,244.800003
413771805-0,337.0,19.794188,131.075053,11.435319,0.677398
