MMSI,time,lat,lon,vel,cou
209351000-0,246.0,20.835702,130.338532,9.517222,168.399994
354209000-0,248.0,21.625779,130.622705,18.577064,227.867189
209351000-0,265.0,20.834098,130.33887,9.517222,168.699997
354209000-0,269.0,21.624569,130.621266,8.911449,311.888147
209351000-0,270.0,20.833677,130.338958,9.517222,168.800003
209351000-0,276.0,20.83317,130.339063,9.517222,168.899994
209351000-0,283.0,20.832578,130.339187,9.517222,168.899994
354209000-0,287.0,21.625064,130.620672,83.645077,98.727292
209351000-0,289.0,20.832073,130.33929,9.517222,168.899994
209351000-0,295.0,20.831568,130.339397,9.517222,168.699997
354209000-0,298.0,21.624418,130.625195,171.405151,270.976995
209351000-0,300.0,20.831147,130.339483,9.517222,168.800003
209351000-0,306.0,20.830643,130.339587,9.517222,168.699997
354209000-0,308.0,21.624553,130.616673,27.314291,252.505569
209351000-0,312.0,20.830135,130.33969,9.517222,168.699997
209351000-0,325.0,20.829033,130.339913,9.568666,168.899994
354209000-0,329.0,21.623756,130.613952,87.930005,93.165213
209351000-0,330.0,20.82861,130.34,9.568666,169.0
209351000-0,336.0,20.828102,130.340102,9.568666,169.100006
209351000-0,343.0,20.827508,130.340225,9.568666,169.0
354209000-0,347.0,21.623352,130.62181,15.041632,239.694604
209351000-0,349.0,20.827002,130.340332,9.568666,168.899994
209351000-0,355.0,20.826493,130.340438,9.568666,168.800003
209351000-0,360.0,20.826072,130.340528,9.568666,168.800003
354209000-0,598.0,21.614545,130.605604,55.360701,105.360376
209351000-0,600.0,20.805738,130.34477,9.517222,169.100006
209351000-0,606.0,20.805232,130.344873,9.517222,169.100006
209351000-0,611.0,20.804728,130.344978,9.517222,169.0
209351000-0,617.0,20.804307,130.345067,9.517222,168.899994
209351000-0,623.0,20.803802,130.345173,9.517222,168.800003
354209000-0,627.0,21.612579,130.613301,37.510425,262.457417
209351000-0,629.0,20.803297,130.34528,9.517222,168.800003
209351000-0,636.0,20.802708,130.345407,9.517222,168.699997
209351000-0,641.0,20.802287,130.345495,9.517222,168.600006
209351000-0,648.0,20.801782,130.345603,9.517222,168.600006
209351000-0,655.0,20.801193,130.34573,9.517222,168.600006
209351000-0,661.0,20.800687,130.345837,9.517222,168.699997
209351000-0,672.0,20.799673,130.346045,9.517222,168.899994
209351000-0,678.0,20.799248,130.346132,9.517222,169.0
209351000-0,684.0,20.79874,130.346237,9.517222,169.100006
209351000-0,690.0,20.798233,130.34634,9.517222,169.199997
354209000-0,696.0,21.611008,130.600544,113.902137,264.379332
209351000-0,702.0,20.797222,130.346552,9.517222,169.0
354209000-0,707.0,21.610441,130.594344,29.610856,124.367074
209351000-0,714.0,20.796122,130.346787,9.517222,168.800003
354209000-0,718.0,21.609591,130.595681,13.406108,148.995604
209351000-0,720.0,20.795615,130.346897,9.517222,168.699997
209351000-0,726.0,20.795108,130.347005,9.517222,168.699997
209351000-0,731.0,20.794603,130.347113,9.517222,168.600006
413804828-0,735.0,20.149512,131.232702,7.241386,131.984357
209351000-0,743.0,20.793675,130.347313,9.517222,168.600006
354209000-0,748.0,21.607997,130.596711,35.645192,103.98192
209351000-0,755.0,20.792665,130.347528,9.517222,168.600006
209351000-0,761.0,20.79216,130.347633,9.517222,168.800003
209351000-0,767.0,20.791657,130.347738,9.517222,168.800003
209351000-0,774.0,20.791065,130.347857,9.517222,169.0
209351000-0,780.0,20.790558,130.34796,9.517222,169.0
209351000-0,786.0,20.790053,130.348065,9.517222,169.0
354209000-0,789.0,21.606365,130.603762,14.001768,220.442755
209351000-0,792.0,20.789547,130.348172,9.517222,168.899994
209351000-0,797.0,20.789125,130.348262,9.517222,168.899994
354209000-0,800.0,21.605823,130.603265,6.729101,341.689297
209351000-0,804.0,20.788618,130.34837,9.517222,168.899994
209351000-0,810.0,20.788112,130.348478,9.517222,168.899994
209351000-0,816.0,20.787605,130.348585,9.517222,168.899994
354209000-0,819.0,21.606384,130.603065,41.937807,251.045582
209351000-0,822.0,20.787098,130.348688,9.517222,169.0
209351000-0,828.0,20.786593,130.348792,9.517222,169.100006
209351000-0,834.0,20.786087,130.348892,9.517222,169.199997
209351000-0,841.0,20.785497,130.34901,9.517222,169.300003
209351000-0,847.0,20.78499,130.349115,9.517222,169.199997
209351000-0,853.0,20.784485,130.349218,9.517222,169.100006
209351000-0,858.0,20.784063,130.349308,9.517222,169.0
209351000-0,864.0,20.783557,130.349415,9.517222,169.0
354209000-0,869.0,21.603235,130.593205,19.306071,252.614831
209351000-0,870.0,20.783052,130.349523,9.517222,168.800003
209351000-0,876.0,20.782543,130.349628,9.517222,168.800003
209351000-0,882.0,20.782038,130.349738,9.517222,168.699997
209351000-0,888.0,20.781525,130.349845,9.465777,168.699997
209351000-0,894.0,20.781018,130.349953,9.465777,168.600006
209351000-0,901.0,20.780428,130.350077,9.465777,168.600006
209351000-0,907.0,20.779925,130.350182,9.465777,168.699997
354209000-0,908.0,21.602195,130.589633,95.900492,110.659032
209351000-0,912.0,20.77942,130.350285,9.465777,168.899994
413804828-0,914.0,20.145504,131.237446,9.263432,279.377487
209351000-0,917.0,20.778998,130.35037,9.465777,169.0
354209000-0,919.0,21.600475,130.59454,98.117747,85.905079
209351000-0,924.0,20.778408,130.35049,9.465777,169.0
354209000-0,929.0,21.600799,130.599406,89.336729,254.518111
209351000-0,929.0,20.777987,130.350575,9.465777,169.100006
209351000-0,941.0,20.776978,130.35078,9.465777,169.0
209351000-0,947.0,20.776475,130.350885,9.465777,168.899994
354209000-0,948.0,21.598704,130.591273,87.093103,280.622537
209351000-0,954.0,20.775975,130.35099,9.465777,168.899994
354209000-0,960.0,21.599594,130.586167,145.075455,94.603857
209351000-0,961.0,20.775392,130.351115,9.465777,168.800003
209351000-0,967.0,20.774892,130.351218,9.465777,168.800003
354209000-0,970.0,21.599056,130.593356,162.783394,265.934194
209351000-0,973.0,20.77439,130.351323,9.465777,168.699997
209351000-0,978.0,20.77397,130.351412,9.465777,168.800003
354209000-0,980.0,21.598522,130.585283,14.038042,151.835905
209351000-0,985.0,20.773385,130.351532,9.465777,168.800003
209351000-0,990.0,20.772965,130.351618,9.465777,168.899994
209351000-0,996.0,20.772465,130.351722,9.465777,168.899994
209351000-0,1002.0,20.771962,130.351822,9.465777,169.100006
209351000-0,1008.0,20.77146,130.351923,9.465777,169.100006
209351000-0,1014.0,20.770957,130.352025,9.465777,169.100006
209351000-0,1021.0,20.770372,130.352147,9.465777,169.0
209351000-0,1027.0,20.76987,130.35225,9.465777,168.899994
209351000-0,1032.0,20.769367,130.352353,9.465777,168.899994
209351000-0,1038.0,20.768948,130.352442,9.465777,168.800003
209351000-0,1045.0,20.76836,130.352562,9.465777,168.899994
209351000-0,1050.0,20.76794,130.352647,9.465777,169.0
209351000-0,1056.0,20.767437,130.352748,9.465777,169.100006
209351000-0,1068.0,20.766427,130.35295,9.465777,169.199997
209351000-0,1074.0,20.76592,130.353053,9.465777,169.100006
209351000-0,1081.0,20.76533,130.353173,9.465777,169.0
209351000-0,1087.0,20.764827,130.353278,9.465777,168.899994
209351000-0,1092.0,20.764322,130.353383,9.465777,168.899994
209351000-0,1098.0,20.763903,130.353472,9.465777,168.800003
354209000-0,1100.0,21.591657,130.589236,174.332138,266.72981
413804828-0,1101.0,20.146809,131.229031,13.555373,97.823209
209351000-0,1105.0,20.763317,130.353597,9.465777,168.699997
209351000-0,1110.0,20.7629,130.353687,9.465777,168.699997
354209000-0,1110.0,21.591197,130.580584,67.962909,95.919409
209351000-0,1116.0,20.762398,130.353793,9.465777,168.699997
209351000-0,1122.0,20.761898,130.353902,9.465777,168.600006
209351000-0,1128.0,20.761395,130.354008,9.465777,168.699997
209351000-0,1134.0,20.760892,130.354113,9.465777,168.800003
354209000-0,1140.0,21.590225,130.590665,24.425759,218.738856
209351000-0,1140.0,20.7603,130.354233,9.465777,169.0
209351000-0,1145.0,20.759878,130.354318,9.465777,169.100006
209351000-0,1151.0,20.759288,130.354433,9.465777,169.199997
209351000-0,1157.0,20.758867,130.354518,9.465777,169.199997
354209000-0,1159.0,21.588552,130.589222,35.618917,229.091054
209351000-0,1164.0,20.758278,130.354638,9.465777,169.100006
354209000-0,1169.0,21.587474,130.587883,8.112679,151.496528
209351000-0,1169.0,20.757858,130.354725,9.465777,169.100006
209351000-0,1176.0,20.75727,130.354847,9.465777,169.0
209351000-0,1181.0,20.75685,130.354935,9.465777,168.899994
209351000-0,1187.0,20.756345,130.35504,9.465777,168.899994
209351000-0,1193.0,20.755838,130.355145,9.465777,168.800003
209351000-0,1200.0,20.755248,130.35527,9.465777,168.699997
209351000-0,1211.0,20.75424,130.355482,9.465777,168.699997
209351000-0,1217.0,20.753822,130.35557,9.465777,168.699997
209351000-0,1224.0,20.753235,130.355693,9.465777,168.800003
354209000-0,1229.0,21.585496,130.589038,73.123203,259.26447
209351000-0,1230.0,20.752813,130.355778,9.465777,168.899994
209351000-0,1237.0,20.752225,130.355897,9.465777,169.0
209351000-0,1243.0,20.75172,130.355997,9.465777,169.100006
209351000-0,1248.0,20.751298,130.356082,9.465777,169.100006
209351000-0,1254.0,20.750795,130.356183,9.465777,169.100006
354209000-0,1259.0,21.583607,130.578324,18.563586,107.10248
209351000-0,1260.0,20.750205,130.356298,9.465777,169.0
209351000-0,1266.0,20.749783,130.35638,9.465777,168.899994
209351000-0,1278.0,20.748772,130.356585,9.465777,168.699997
354209000-0,1279.0,21.583102,130.580088,132.557915,105.206456
413804828-0,1280.0,20.145281,131.240867,5.851377,314.253777
209351000-0,1284.0,20.748183,130.356707,9.465777,168.699997
354209000-0,1289.0,21.581495,130.586447,43.948146,267.774359
209351000-0,1289.0,20.747765,130.356797,9.465777,168.600006
209351000-0,1296.0,20.747178,130.35692,9.414333,168.600006
209351000-0,1302.0,20.746677,130.357027,9.414333,168.5
209351000-0,1307.0,20.746258,130.357117,9.414333,168.5
354209000-0,1308.0,21.581345,130.582299,110.82169,259.482393
209351000-0,1313.0,20.745755,130.357222,9.414333,168.600006
354209000-0,1319.0,21.580316,130.576341,15.175483,225.047167
209351000-0,1319.0,20.745168,130.357342,9.414333,168.699997
209351000-0,1325.0,20.74475,130.357427,9.414333,168.800003
209351000-0,1331.0,20.744163,130.357543,9.414333,168.899994
209351000-0,1337.0,20.743747,130.357628,9.414333,168.899994
354209000-0,1339.0,21.579325,130.575273,70.847402,103.307192
209351000-0,1344.0,20.743162,130.357748,9.465777,168.899994
209351000-0,1349.0,20.742743,130.357832,9.414333,168.800003
209351000-0,1357.0,20.742157,130.357953,9.414333,168.800003
354209000-0,1358.0,21.577893,130.581785,120.927416,271.785306
209351000-0,1363.0,20.741655,130.358055,9.414333,168.699997
209351000-0,1368.0,20.741237,130.358142,9.414333,168.600006
354209000-0,1368.0,21.578067,130.575777,140.65395,91.655493
209351000-0,1374.0,20.740737,130.358245,9.414333,168.600006
354209000-0,1380.0,21.577841,130.584163,28.148559,228.978965
209351000-0,1380.0,20.740152,130.358372,9.414333,168.600006
209351000-0,1386.0,20.739733,130.35846,9.414333,168.600006
209351000-0,1392.0,20.739147,130.358582,9.414333,168.699997
209351000-0,1398.0,20.738727,130.358665,9.414333,168.800003
354209000-0,1400.0,21.576133,130.582052,23.693597,243.416658
209351000-0,1404.0,20.738223,130.358765,9.414333,168.899994
209351000-0,1410.0,20.737718,130.358865,9.414333,168.899994
209351000-0,1417.0,20.737132,130.358982,9.414333,168.899994
209351000-0,1422.0,20.736628,130.359085,9.414333,168.800003
209351000-0,1427.0,20.73621,130.359172,9.414333,168.800003
354209000-0,1429.0,21.574712,130.578998,115.481822,274.945467
209351000-0,1434.0,20.735708,130.359277,9.414333,168.699997
354209000-0,1440.0,21.575218,130.572707,74.013573,104.001282
209351000-0,1440.0,20.735122,130.359398,9.414333,168.600006
209351000-0,1446.0,20.734702,130.359485,9.414333,168.600006
209351000-0,1452.0,20.734112,130.35961,9.465777,168.5
209351000-0,1458.0,20.73369,130.359698,9.465777,168.5
354209000-0,1460.0,21.573562,130.579846,92.922002,264.121622
413804828-0,1466.0,20.148792,131.237028,9.424828,89.014719
209351000-0,1470.0,20.73268,130.359907,9.465777,168.600006
209351000-0,1476.0,20.732175,130.360008,9.465777,168.699997
354209000-0,1479.0,21.572726,130.571116,169.043684,96.567758
209351000-0,1483.0,20.731587,130.360125,9.465777,168.800003
209351000-0,1488.0,20.731168,130.360208,9.465777,168.899994
354209000-0,1489.0,21.571832,130.579464,2.856046,338.301747
209351000-0,1494.0,20.730663,130.360312,9.465777,168.800003
354209000-0,1499.0,21.571955,130.579411,101.90527,260.894256
209351000-0,1500.0,20.730077,130.360432,9.465777,168.800003
209351000-0,1506.0,20.729658,130.360522,9.465777,168.699997
354209000-0,1509.0,21.571209,130.57441,110.611082,100.604493
209351000-0,1512.0,20.729158,130.36063,9.465777,168.699997
209351000-0,1518.0,20.728657,130.360742,9.465777,168.5
354209000-0,1520.0,21.570174,130.580354,134.050898,263.504104
209351000-0,1524.0,20.728155,130.360852,9.465777,168.399994
209351000-0,1530.0,20.727655,130.360962,9.465777,168.399994
209351000-0,1536.0,20.727157,130.361072,9.465777,168.300003
354209000-0,1540.0,21.568772,130.567114,36.1845,246.968519
209351000-0,1543.0,20.726575,130.36122,9.465777,168.300003
209351000-0,1548.0,20.726162,130.36132,9.465777,168.399994
354209000-0,1559.0,21.567528,130.563969,11.786505,99.447566
209351000-0,1560.0,20.725077,130.361555,9.465777,168.600006
209351000-0,1566.0,20.72466,130.361642,9.465777,168.699997
354209000-0,1569.0,21.567439,130.564547,31.711635,279.063696
209351000-0,1572.0,20.724157,130.361745,9.465777,168.899994
209351000-0,1578.0,20.723653,130.36185,9.465777,168.800003
354209000-0,1580.0,21.567693,130.562835,48.981866,117.433148
209351000-0,1584.0,20.723148,130.361955,9.465777,168.800003
209351000-0,1590.0,20.722645,130.36206,9.465777,168.800003
354209000-0,1600.0,21.565606,130.567156,34.264044,264.888464
209351000-0,1603.0,20.721557,130.36229,9.465777,168.800003
209351000-0,1608.0,20.72114,130.362378,9.465777,168.699997
209351000-0,1615.0,20.720555,130.362498,9.465777,168.800003
209351000-0,1620.0,20.720138,130.362583,9.465777,168.800003
354209000-0,1629.0,21.565197,130.562237,66.630103,92.902579
354209000-0,1640.0,21.565025,130.565875,48.86165,123.114708
413804828-0,1646.0,20.148927,131.24538,2.512361,96.591511
354209000-0,1651.0,21.563668,130.568113,40.922431,244.822663
354209000-0,1679.0,21.561415,130.562959,18.334258,34.358762
354209000-0,1689.0,21.562114,130.563473,79.134735,103.675504
209351000-0,1699.0,20.713515,130.363942,9.465777,168.600006
354209000-0,1700.0,21.561163,130.567677,8.686371,266.720433
209351000-0,1705.0,20.713015,130.364047,9.465777,168.699997
209351000-0,1711.0,20.712515,130.364148,9.465777,168.800003
354209000-0,1711.0,21.561138,130.567203,100.202244,257.419241
209351000-0,1717.0,20.712012,130.364248,9.465777,169.0
209351000-0,1722.0,20.711507,130.364348,9.465777,169.100006
209351000-0,1729.0,20.711017,130.364448,9.465777,169.100006
354209000-0,1730.0,21.559221,130.557968,29.12527,107.45446
209351000-0,1735.0,20.710525,130.364552,9.465777,169.0
209351000-0,1747.0,20.709525,130.364763,9.465777,168.800003
354209000-0,1750.0,21.558413,130.560729,23.637136,195.645927
209351000-0,1753.0,20.709023,130.36487,9.465777,168.800003
209351000-0,1759.0,20.70852,130.364977,9.465777,168.699997
354209000-0,1760.0,21.557361,130.560413,79.436357,94.43712
209351000-0,1765.0,20.708018,130.365087,9.465777,168.699997
354209000-0,1771.0,21.557048,130.564743,85.891092,261.676339
209351000-0,1771.0,20.707518,130.365195,9.465777,168.600006
209351000-0,1777.0,20.707017,130.365302,9.465777,168.600006
209351000-0,1782.0,20.706513,130.365407,9.465777,168.699997
209351000-0,1789.0,20.706012,130.365513,9.465777,168.800003
354209000-0,1790.0,21.555956,130.556717,5.068871,124.701421
209351000-0,1795.0,20.70551,130.365618,9.465777,168.899994
209351000-0,1801.0,20.705008,130.36572,9.465777,169.0
209351000-0,1807.0,20.704507,130.365823,9.465777,169.0
354209000-0,1810.0,21.555689,130.557131,36.954145,151.170603
209351000-0,1813.0,20.704005,130.365928,9.465777,169.0
209351000-0,1819.0,20.703503,130.366032,9.465777,168.899994
354209000-0,1820.0,21.554193,130.558017,216.893618,86.298164
209351000-0,1825.0,20.703003,130.366137,9.465777,168.800003
354209000-0,1830.0,21.55484,130.568774,47.37108,242.679218
209351000-0,1831.0,20.702502,130.366243,9.465777,168.699997
209351000-0,1837.0,20.701998,130.366352,9.465777,168.600006
209351000-0,1842.0,20.701497,130.36646,9.465777,168.600006
354209000-0,1849.0,21.55293,130.5648,76.738538,264.781521
209351000-0,1849.0,20.700993,130.36657,9.465777,168.5
209351000-0,1855.0,20.70049,130.36668,9.465777,168.5
209351000-0,1861.0,20.699988,130.36679,9.465777,168.399994
209351000-0,1867.0,20.699485,130.366898,9.465777,168.5
354209000-0,1869.0,21.552285,130.557204,189.146684,101.77912
209351000-0,1873.0,20.698982,130.367002,9.465777,168.600006
209351000-0,1879.0,20.698475,130.367105,9.465777,168.800003
354209000-0,1879.0,21.5505,130.566406,100.59407,265.736241
209351000-0,1885.0,20.697968,130.3672,9.465777,169.0
354209000-0,1890.0,21.550119,130.560922,15.957902,235.176133
209351000-0,1891.0,20.697463,130.367297,9.465777,169.300003
209351000-0,1897.0,20.696948,130.367397,9.465777,169.399994
209351000-0,1902.0,20.696432,130.367505,9.465777,169.199997
209351000-0,1909.0,20.695935,130.367612,9.465777,168.800003
354209000-0,1910.0,21.549277,130.55962,54.186767,93.298003
209351000-0,1914.0,20.69544,130.367727,9.465777,168.199997
209351000-0,1921.0,20.694943,130.367847,9.465777,167.699997
209351000-0,1927.0,20.694445,130.367972,9.465777,167.100006
354209000-0,1930.0,21.548988,130.564997,202.848565,269.204453
209351000-0,1933.0,20.693948,130.3681,9.465777,166.5
209351000-0,1939.0,20.693452,130.368232,9.465777,166.100006
354209000-0,1941.0,21.548845,130.553909,85.438404,101.581557
209351000-0,1945.0,20.692955,130.368367,9.465777,165.600006
209351000-0,1951.0,20.692458,130.368505,9.465777,165.300003
209351000-0,1957.0,20.691962,130.368643,9.465777,165.0
209351000-0,1962.0,20.691467,130.368782,9.465777,164.899994
209351000-0,1969.0,20.690972,130.368922,9.465777,164.699997
354209000-0,1970.0,21.546545,130.565972,142.177315,264.894862
209351000-0,1975.0,20.690475,130.369067,9.465777,164.600006
209351000-0,1981.0,20.68998,130.36921,9.465777,164.5
209351000-0,1987.0,20.689487,130.369357,9.465777,164.5
354209000-0,1990.0,21.545375,130.551896,2.222832,23.998149
209351000-0,1993.0,20.688992,130.369503,9.465777,164.399994
209351000-0,1999.0,20.688498,130.36965,9.465777,164.399994
354209000-0,2001.0,21.545478,130.551946,35.221397,222.839812
209351000-0,2005.0,20.688003,130.369793,9.465777,164.5
209351000-0,2010.0,20.68759,130.369913,9.465777,164.5
413804828-0,2013.0,20.148437,131.24989,12.238924,266.844467
209351000-0,2017.0,20.68701,130.370077,9.465777,164.600006
354209000-0,2020.0,21.54321,130.549684,216.860069,88.326511
209351000-0,2022.0,20.686513,130.37022,9.465777,164.600006
209351000-0,2029.0,20.686,130.370363,9.465777,164.600006
354209000-0,2030.0,21.543502,130.560457,22.896037,145.992117
209351000-0,2035.0,20.685488,130.370505,9.465777,164.600006
209351000-0,2041.0,20.684983,130.370645,9.465777,164.600006
209351000-0,2047.0,20.684482,130.370785,9.465777,164.5
354209000-0,2050.0,21.541747,130.56173,153.009303,265.663758
209351000-0,2053.0,20.683982,130.370925,9.465777,164.399994
209351000-0,2059.0,20.683482,130.371068,9.465777,164.300003
354209000-0,2061.0,21.541159,130.553389,59.322243,254.615076
209351000-0,2070.0,20.68257,130.371342,9.517222,164.0
209351000-0,2077.0,20.68199,130.37152,9.517222,163.800003
354209000-0,2080.0,21.539777,130.547989,61.97724,99.133598
209351000-0,2082.0,20.681497,130.371675,9.517222,163.600006
209351000-0,2089.0,20.681003,130.371828,9.517222,163.399994
354209000-0,2090.0,21.539322,130.55103,17.975183,133.715962
209351000-0,2095.0,20.68051,130.371983,9.517222,163.300003
209351000-0,2101.0,20.680017,130.372142,9.517222,163.199997
209351000-0,2107.0,20.679522,130.372298,9.517222,163.199997
209351000-0,2113.0,20.679027,130.372455,9.517222,163.199997
209351000-0,2119.0,20.678538,130.372608,9.517222,163.300003
354209000-0,2120.0,21.537599,130.552967,67.287008,263.7666
209351000-0,2125.0,20.678045,130.372762,9.517222,163.399994
209351000-0,2130.0,20.67763,130.372892,9.517222,163.5
209351000-0,2137.0,20.677048,130.373068,9.517222,163.600006
354209000-0,2139.0,21.536957,130.546651,170.182803,93.976296
209351000-0,2142.0,20.676553,130.373223,9.517222,163.5
209351000-0,2149.0,20.67606,130.373377,9.517222,163.399994
354209000-0,2149.0,21.536412,130.555088,184.675166,270.775104
209351000-0,2155.0,20.675568,130.37353,9.517222,163.300003
354209000-0,2159.0,21.536527,130.545911,138.397833,95.721421
209351000-0,2161.0,20.675073,130.373685,9.517222,163.300003
209351000-0,2167.0,20.67458,130.373838,9.517222,163.300003
354209000-0,2170.0,21.535825,130.553439,111.194363,108.662807
209351000-0,2173.0,20.674087,130.373992,9.517222,163.300003
209351000-0,2179.0,20.673592,130.374143,9.517222,163.300003
354209000-0,2181.0,21.534016,130.559197,120.880956,269.635194
209351000-0,2185.0,20.673098,130.374297,9.517222,163.399994
413804828-0,2200.0,20.147855,131.238638,6.11545,27.318826
354209000-0,2200.0,21.533948,130.547784,51.381619,103.675944
209351000-0,2202.0,20.671615,130.374758,9.517222,163.399994
209351000-0,2209.0,20.67112,130.374915,9.517222,163.300003
354209000-0,2210.0,21.533386,130.550265,18.561352,156.333477
209351000-0,2215.0,20.670627,130.37507,9.517222,163.199997
209351000-0,2221.0,20.670132,130.375225,9.517222,163.199997
209351000-0,2227.0,20.669635,130.375378,9.517222,163.199997
354209000-0,2229.0,21.531893,130.550969,29.839265,111.897358
209351000-0,2233.0,20.669142,130.375532,9.517222,163.300003
209351000-0,2239.0,20.668645,130.375682,9.517222,163.399994
209351000-0,2245.0,20.66815,130.375832,9.517222,163.5
354209000-0,2249.0,21.530864,130.55372,139.028413,261.346481
209351000-0,2250.0,20.667737,130.375957,9.517222,163.600006
209351000-0,2257.0,20.66716,130.37613,9.517222,163.699997
354209000-0,2259.0,21.529897,130.54689,16.279119,276.631945
209351000-0,2262.0,20.666665,130.376278,9.517222,163.800003
209351000-0,2269.0,20.666168,130.37643,9.517222,163.699997
354209000-0,2269.0,21.529984,130.546087,51.282171,104.896953
209351000-0,2275.0,20.665673,130.376583,9.517222,163.600006
209351000-0,2281.0,20.665178,130.376738,9.517222,163.5
209351000-0,2287.0,20.664683,130.376897,9.517222,163.399994
354209000-0,2289.0,21.528765,130.551012,80.653807,262.237509
209351000-0,2293.0,20.664188,130.37705,9.517222,163.399994
209351000-0,2299.0,20.663693,130.377203,9.517222,163.5
354209000-0,2299.0,21.528262,130.547041,83.381495,253.76568
209351000-0,2305.0,20.663197,130.377357,9.517222,163.600006
354209000-0,2309.0,21.527184,130.543063,28.27716,240.583968
209351000-0,2310.0,20.662783,130.37748,9.517222,163.699997
209351000-0,2317.0,20.662205,130.37765,9.517222,164.0
354209000-0,2319.0,21.526542,130.541839,167.922343,94.163451
209351000-0,2322.0,20.661708,130.377795,9.517222,164.100006
354209000-0,2329.0,21.525978,130.550161,37.54227,249.713021
209351000-0,2329.0,20.66121,130.377938,9.517222,164.300003
209351000-0,2335.0,20.660712,130.378083,9.517222,164.300003
209351000-0,2341.0,20.660217,130.378237,9.517222,164.0
209351000-0,2347.0,20.659723,130.378398,9.517222,163.399994
354209000-0,2349.0,21.524775,130.546662,40.291175,279.050178
209351000-0,2353.0,20.659235,130.378563,9.517222,162.800003
354209000-0,2359.0,21.525068,130.544684,191.992251,94.177699
209351000-0,2365.0,20.658255,130.378908,9.517222,161.800003
354209000-0,2369.0,21.524421,130.554199,10.289477,235.124918
209351000-0,2370.0,20.657847,130.379057,9.517222,161.5
209351000-0,2377.0,20.657275,130.379265,9.517222,161.100006
