MMSI,time,lat,lon,vel,cou
251312000-3,1247.0,19.957724,130.957301,34.22587,235.537772
251017000-1,1297.0,20.06975,131.0458,1.903444,3.6
251312000-3,1311.0,19.951994,130.948419,24.251711,37.950518
251177110-1,1339.0,19.998218,131.090579,19.141781,237.984683
251107000-1,1351.0,20.163212,131.084866,33.051218,10.534144
251102000-1,1353.0,19.904765,130.822125,16.898264,121.471017
251017000-1,1377.0,20.07115,131.045983,1.903444,2.3
251312000-3,1383.0,19.958358,130.9537,39.988939,287.27983
251177110-1,1408.0,19.994981,131.08507,39.954284,122.633072
251102000-1,1409.0,19.902481,130.826093,20.3474,317.587994
251107000-1,1416.0,20.172975,131.0868,17.210737,161.773429
251017000-1,1450.0,20.07235,131.0461,1.903444,2.1
251312000-3,1456.0,19.962366,130.939992,57.726562,88.131877
251177110-1,1476.0,19.988209,131.096324,34.281196,285.885948
251063000-2,1477.0,20.102881,130.929389,7.849054,22.963082
251102000-1,1495.0,19.908453,130.82029,16.818176,205.907632
251312000-3,1515.0,19.962879,130.956733,45.588488,254.090904
251017000-1,1518.0,20.07355,131.04615,1.852,0.6
251107000-1,1541.0,20.16353,131.090114,11.649542,188.337588
251102000-1,1560.0,19.903908,130.817942,13.83859,161.225234
251177110-1,1560.0,19.991852,131.0827,4.755364,239.066239
251017000-1,1592.0,20.07485,131.046217,1.852,1.3
251312000-3,1607.0,19.957563,130.936897,16.599484,202.999352
251177110-1,1625.0,19.991117,131.081396,12.06939,60.812403
251063000-2,1637.0,20.108226,130.931801,13.000114,118.754583
251102000-1,1645.0,19.89876,130.819803,2.693612,191.480927
251107000-1,1652.0,20.157615,131.08919,7.867918,12.867107
251017000-1,1665.0,20.076017,131.04635,1.852,2.0
251312000-3,1671.0,19.953043,130.934855,26.894038,20.531579
251177110-1,1705.0,19.993294,131.085543,30.816263,322.531841
251102000-1,1722.0,19.89782,130.8196,6.440107,49.710646
251017000-1,1742.0,20.0772,131.0466,1.852,7.3
251063000-2,1748.0,20.105017,130.938028,6.402198,34.593891
251312000-3,1748.0,19.962007,130.938427,26.894038,20.531579
251177110-1,1778.0,20.001547,131.078811,11.154363,243.414483
251107000-1,1790.0,20.162508,131.090381,11.532278,253.283389
251102000-1,1796.0,19.899244,130.821387,5.889645,226.339303
251017000-1,1818.0,20.07855,131.04715,1.852,10.1
251102000-1,2066.0,19.89417,130.815732,5.889645,226.339303
251107000-1,2070.0,20.158214,131.075153,11.532278,253.283389
251177110-1,2084.0,19.994485,131.063796,11.154363,243.414483
251063000-2,2098.0,20.113544,130.944291,6.402198,34.593891
251017000-1,2109.0,20.083133,131.051183,1.954889,30.1
251312000-4,3320.0,19.946323,130.893457,30.522171,172.665382
251312000-4,3392.0,19.936248,130.894836,54.418445,284.956265
251312000-4,3479.0,19.941894,130.872344,13.711054,50.751182
251312000-4,3559.0,19.945102,130.876521,43.189259,174.718988
251312000-4,3633.0,19.930392,130.877968,21.491706,95.77444
251312000-4,3713.0,19.929592,130.886379,30.382348,291.971171
251312000-4,3774.0,19.932797,130.877928,22.222721,204.832228
251312000-4,3860.0,19.924779,130.873981,2.4517,67.117319
251312000-4,4115.0,19.925903,130.876813,8.976006,258.982165
251312000-4,4210.0,19.92515,130.872698,47.112483,122.818748
251312000-4,4282.0,19.916651,130.886713,62.858973,304.866892
251312000-4,4353.0,19.928443,130.868709,97.432925,162.535068
251312000-4,4420.0,19.899659,130.87834,55.773183,8.677689
251312000-4,4493.0,19.918263,130.88136,18.811869,329.622106
251107000-2,4536.0,20.113786,131.019579,20.868319,248.714721
251312000-4,4583.0,19.925015,130.877151,45.640809,177.211277
251107000-2,4614.0,20.111054,131.012112,13.546647,237.723363
251312000-4,4663.0,19.908157,130.878024,39.303432,301.092211
251107000-2,4688.0,20.10858,131.00794,21.063144,255.790781
251312000-4,4734.0,19.914818,130.866275,100.583331,100.144128
251107000-2,4761.0,20.106835,131.000603,6.742433,152.48127
251312000-4,4810.0,19.908591,130.90327,114.223968,299.941346
251107000-2,4826.0,20.105038,131.0016,9.973336,177.400052
251312000-4,4879.0,19.926771,130.869689,3.889458,73.230341
251107000-2,4894.0,20.101906,131.001751,15.829937,53.649484
251312000-4,4960.0,19.927191,130.871173,61.131107,184.297525
251107000-2,4967.0,20.105073,131.006333,11.795074,130.686372
251312000-4,5027.0,19.908312,130.869664,4.531172,307.998396
251107000-2,5043.0,20.102371,131.009679,4.818593,284.200395
251312000-4,5113.0,19.909421,130.868154,13.844057,45.167734
251107000-2,5142.0,20.102912,131.007402,11.663438,47.068604
251312000-4,5193.0,19.91303,130.872016,24.513789,300.083643
251107000-2,5211.0,20.105446,131.010303,19.644351,184.1048
251312000-4,5274.0,19.917631,130.863568,19.763376,242.55961
251107000-2,5301.0,20.097294,131.00968,28.77784,299.398055
251312000-4,5338.0,19.914936,130.858049,31.294754,200.265326
251107000-2,5378.0,20.102322,131.000177,19.141699,221.355127
251312000-4,5418.0,19.90408,130.853786,18.91299,38.662121
251312000-4,5494.0,19.909268,130.858201,11.138997,296.995093
251107000-2,5532.0,20.092093,130.99059,5.065385,14.399123
251312000-4,5567.0,19.910974,130.854639,56.826855,215.118015
251312000-4,5634.0,19.896578,130.843871,44.588626,25.941209
251107000-2,5664.0,20.095087,130.991409,11.129527,208.487995
251312000-4,5708.0,19.910293,130.850968,48.670724,184.1527
251107000-2,5727.0,20.092238,130.989762,3.221897,17.358032
251312000-4,5778.0,19.894586,130.849755,70.230486,345.916316
251312000-4,5849.0,19.916942,130.843789,49.607767,163.986868
251107000-2,5880.0,20.094413,130.990486,17.8765,161.337934
251312000-4,5917.0,19.901954,130.848364,28.656342,289.074122
251107000-2,5956.0,20.088463,130.992626,13.804752,298.508606
251312000-4,6032.0,19.906932,130.833052,16.481375,155.214479
251107000-2,6043.0,20.091113,130.987431,8.241157,168.972496
251312000-4,6308.0,19.887841,130.842426,45.203475,312.076979
251107000-2,6337.0,20.08012,130.989712,14.058966,43.363077
251107000-2,6411.0,20.083616,130.993228,9.661245,297.524638
251312000-4,6429.0,19.904783,130.822467,33.501642,104.679466
251107000-2,6484.0,20.085123,130.99015,23.241368,192.673844
251312000-4,6536.0,19.900583,130.839514,18.72475,269.478
251107000-2,6564.0,20.076737,130.988142,5.220131,259.253595
251107000-2,6626.0,20.076458,130.986577,18.525792,264.995891
251312000-4,6658.0,19.900487,130.828285,4.98338,24.831716
251107000-2,6692.0,20.075965,130.980583,7.325573,257.303485
251107000-2,6777.0,20.075333,130.977593,4.141171,304.885295
251107000-2,6856.0,20.076198,130.976272,4.141171,304.885295
251312000-4,6918.0,19.905922,130.83096,4.98338,24.831716
