MMSI,time,lat,lon,vel,cou
412285678-0,824.0,19.672912,131.23097,26.308347,285.07813
412285657-0,843.0,19.784043,131.11536,42.189682,330.758223
412285657-0,873.0,19.789148,131.112322,10.527254,93.991455
413272750-0,892.0,19.803136,131.114989,5.173568,169.93241
412285678-0,914.0,19.675759,131.219746,13.062842,117.292802
413265810-0,930.0,19.77693,131.565959,41.091896,176.889555
412285678-0,974.0,19.674098,131.223166,25.026939,288.676754
412285657-0,993.0,19.788742,131.118513,14.945354,356.251799
412285678-0,1004.0,19.675209,131.219674,47.46502,85.454879
412271020-0,1005.0,19.698288,131.198377,4.336334,143.927731
412285657-0,1023.0,19.79081,131.118369,45.387788,253.028202
412285678-0,1034.0,19.675731,131.226642,36.714565,265.842986
413265810-0,1050.0,19.75417,131.567273,19.09984,58.812134
412285657-0,1053.0,19.788972,131.111971,14.322855,9.375336
412285678-0,1095.0,19.67498,131.215677,35.664524,23.946053
413265810-0,1110.0,19.756913,131.572088,36.610058,199.710941
412285678-0,1125.0,19.6795,131.217809,21.992991,236.119402
413265810-0,1140.0,19.752133,131.570269,68.458277,109.568339
412285657-0,1143.0,19.794851,131.113003,5.95703,181.789263
412285678-0,1155.0,19.6778,131.21512,12.942054,301.617448
412271020-0,1164.0,19.695712,131.200371,7.700276,80.170798
413265810-0,1170.0,19.748954,131.579773,118.444022,295.070063
413272750-0,1178.0,19.796402,131.11626,28.844405,199.222992
413265810-0,1200.0,19.755913,131.563964,69.605012,45.886289
412285657-0,1203.0,19.7932,131.112948,13.019922,293.605511
412285678-0,1214.0,19.67965,131.211927,31.421649,110.612876
413272750-0,1243.0,19.788219,131.113227,12.043243,43.161977
412285678-0,1245.0,19.678065,131.216403,20.151982,291.022656
413265810-0,1260.0,19.76935,131.578693,78.224563,194.092176
412285657-0,1263.0,19.794646,131.109431,15.205654,31.706437
412285678-0,1275.0,19.679067,131.213633,35.121502,268.261144
412285678-0,1305.0,19.678919,131.208463,2.927179,1.575907
413272750-0,1314.0,19.791102,131.116101,9.173058,201.883938
413265810-0,1321.0,19.747956,131.572987,10.078675,18.708144
413265810-0,1351.0,19.74928,131.573463,13.392404,56.216033
412285657-0,1353.0,19.800028,131.112965,38.137188,228.040721
412285678-0,1365.0,19.679731,131.208486,55.552261,84.915766
412285657-0,1383.0,19.796492,131.108785,23.937009,83.165107
412285678-0,1395.0,19.680413,131.216636,24.137101,282.304418
413272750-0,1398.0,19.787796,131.11469,15.022281,14.357428
412285657-0,1413.0,19.796887,131.112288,33.075277,271.127317
412285657-0,1443.0,19.796977,131.107414,32.364154,355.055914
412285678-0,1455.0,19.68184,131.209689,11.277538,191.363607
413265810-0,1471.0,19.753411,131.580023,48.170922,161.54629
412285657-0,1473.0,19.801448,131.107003,25.950023,58.736085
412285678-0,1485.0,19.680307,131.209362,25.923124,304.078081
413272750-0,1494.0,19.794255,131.116447,9.764863,358.337373
412285657-0,1503.0,19.803316,131.110273,26.441838,183.192315
412285678-0,1515.0,19.682321,131.2062,26.276882,71.768893
412271020-0,1516.0,19.69785,131.213483,9.209614,258.196153
412285657-0,1533.0,19.799655,131.110055,22.199894,352.863471
412285678-0,1545.0,19.683461,131.209875,2.897187,307.749036
413265810-0,1561.0,19.734401,131.586763,27.390624,329.721643
412285657-0,1563.0,19.80271,131.109649,1.205066,336.27319
412285678-0,1605.0,19.683953,131.209201,40.087851,280.202649
413272750-0,1618.0,19.799849,131.116274,5.309504,192.231862
412285678-0,1635.0,19.684937,131.20339,26.232831,261.494026
413265810-0,1651.0,19.744242,131.580658,87.885667,117.074882
412285657-0,1653.0,19.803168,131.109435,8.042618,195.813208
412285678-0,1665.0,19.684399,131.199569,46.668743,81.920045
413265810-0,1681.0,19.738694,131.592188,15.988182,245.595034
412285678-0,1695.0,19.685309,131.206374,46.364031,265.803107
412285657-0,1713.0,19.801022,131.108789,2.1071,291.81471
412285678-0,1725.0,19.684838,131.199564,11.363192,32.256184
412285678-0,1755.0,19.686171,131.200457,9.693822,176.963204
413265810-0,1771.0,19.735946,131.585753,34.159784,354.348216
412271020-0,1784.0,19.695516,131.201621,7.969792,86.804086
412285678-0,1785.0,19.684828,131.200532,7.625552,342.439453
412285678-0,1845.0,19.686845,131.199855,1.697376,303.114735
413272750-0,1853.0,19.794213,131.114975,7.665649,357.899899
413265810-0,1861.0,19.750088,131.584266,53.590219,127.401923
413265810-0,1892.0,19.745423,131.590747,133.423579,196.035618
412285678-0,1906.0,19.687106,131.199429,30.873806,92.649713
413265810-0,1921.0,19.728233,131.585498,105.352491,32.569565
412285678-0,1936.0,19.686908,131.203971,76.565494,277.221328
413265810-0,1951.0,19.740545,131.593854,27.058226,207.451422
412285678-0,1965.0,19.688198,131.193157,18.857124,86.965162
412271020-0,1989.0,19.695937,131.209631,2.561542,7.209685
413272750-0,1993.0,19.79917,131.114782,14.674839,175.230979
412285678-0,1996.0,19.688341,131.196023,22.004678,292.525687
412285678-0,2026.0,19.68951,131.193029,26.002181,98.512332
413265810-0,2041.0,19.730556,131.588341,13.649703,32.337088
412285678-0,2056.0,19.688976,131.196817,35.891572,271.310195
412285678-0,2086.0,19.68909,131.191532,10.355014,4.030044
412285678-0,2116.0,19.690523,131.191639,20.355175,272.463391
413272750-0,2168.0,19.78734,131.115831,6.360157,351.966378
412271020-0,2175.0,19.698122,131.209924,3.088535,226.011821
412285678-0,2176.0,19.690765,131.185648,39.203542,80.383414
412285678-0,2206.0,19.691673,131.191341,57.20027,270.724174
413265810-0,2222.0,19.740205,131.594831,9.441334,269.029631
412285678-0,2236.0,19.691773,131.182917,12.742884,139.325948
412285657-0,2253.0,19.802977,131.103599,2.023337,140.800759
412285678-0,2266.0,19.690433,131.18414,17.998548,351.908218
412285678-0,2296.0,19.692904,131.183767,10.141972,127.744207
412285678-0,2326.0,19.692043,131.184948,28.627504,306.880574
413272750-0,2344.0,19.792464,131.115062,3.994392,185.411997
412285678-0,2356.0,19.694426,131.181575,11.287079,307.577382
412271020-0,2386.0,19.69603,131.207622,10.510943,173.700508
413265810-0,2402.0,19.740072,131.586486,127.683798,171.763701
413265810-0,2432.0,19.722548,131.589181,93.406715,342.578307
412285678-0,2447.0,19.697321,131.177579,44.299724,71.679078
413265810-0,2462.0,19.734907,131.585061,41.911478,138.446855
412285678-0,2477.0,19.699252,131.183773,24.005191,190.58708
413265810-0,2492.0,19.730557,131.589156,22.688945,209.691026
413272750-0,2499.0,19.789615,131.114776,3.494092,1.504269
412285678-0,2507.0,19.69598,131.183124,40.814725,285.505718
412271020-0,2515.0,19.6898,131.208353,77.128505,243.698661
413265810-0,2522.0,19.727824,131.587501,68.176671,323.902212
412271020-0,2526.0,19.688062,131.204618,38.73436,328.363427
412285678-0,2537.0,19.697493,131.177331,16.228815,182.154976
412271020-0,2545.0,19.690958,131.202723,24.955241,302.429183
413265810-0,2552.0,19.735463,131.581583,109.686102,317.838616
412271020-0,2555.0,19.691577,131.201689,23.205136,127.092266
412285678-0,2567.0,19.695244,131.177241,21.349133,48.584671
412271020-0,2576.0,19.690218,131.203597,128.466309,112.526802
413265810-0,2582.0,19.746738,131.570735,40.214133,64.010461
412271020-0,2586.0,19.687943,131.209423,93.361762,276.733361
412285678-0,2597.0,19.697202,131.179599,8.771154,263.708312
412271020-0,2606.0,19.688955,131.200319,33.27928,321.799172
413265810-0,2612.0,19.749182,131.576061,88.764076,186.041629
412271020-0,2625.0,19.691252,131.198399,97.393046,77.084426
412271020-0,2636.0,19.692359,131.203526,102.609966,270.405887
413265810-0,2642.0,19.736941,131.574685,87.421747,191.187898
412271020-0,2646.0,19.692392,131.198489,41.747492,235.72942
412285678-0,2658.0,19.696931,131.176988,19.283014,82.021394
412271020-0,2666.0,19.690219,131.195101,95.49858,66.51413
413265810-0,2672.0,19.725048,131.572186,125.114437,350.119493
412271020-0,2685.0,19.693561,131.203271,181.116282,267.129711
412285678-0,2688.0,19.697302,131.179801,8.923431,323.45913
412271020-0,2696.0,19.6931,131.193502,52.53055,52.485524
413272750-0,2699.0,19.792844,131.114866,1.696626,75.377485
413265810-0,2702.0,19.742141,131.569023,59.342254,182.249592
412271020-0,2706.0,19.694578,131.195548,16.842771,352.891181
412285678-0,2718.0,19.698297,131.179018,42.170895,284.135311
412271020-0,2726.0,19.696124,131.195343,36.674646,227.035573
412271020-0,2744.0,19.694044,131.192972,111.664714,241.956794
412285678-0,2748.0,19.699725,131.172994,18.995723,252.995903
412271020-0,2755.0,19.691374,131.187649,62.328697,67.765655
413265810-0,2762.0,19.725695,131.568337,44.717327,132.381997
412271020-0,2766.0,19.692574,131.190765,13.496362,319.296749
412285678-0,2778.0,19.698954,131.170319,5.762261,304.15665
413265810-0,2792.0,19.721515,131.573203,166.867207,318.014567
412285657-0,2793.0,19.799063,131.106991,2.000932,358.418276
412285678-0,2808.0,19.699403,131.169616,3.402002,43.614116
413265810-0,2822.0,19.738714,131.556757,103.288185,83.204434
412285678-0,2838.0,19.699745,131.169962,2.760878,27.333155
413265810-0,2852.0,19.740409,131.571868,49.036099,339.916149
412271020-0,2864.0,19.697209,131.18653,46.374653,251.838707
412285678-0,2868.0,19.700085,131.170149,31.171413,282.329375
413265810-0,2882.0,19.746795,131.569387,65.411701,243.63632
412271020-0,2893.0,19.695271,131.180256,70.064824,75.35841
412285678-0,2898.0,19.701008,131.165663,24.842877,53.280819
413265810-0,2912.0,19.742767,131.560751,89.507476,263.708308
412271020-0,2914.0,19.69699,131.187245,27.818376,258.788626
412285678-0,2928.0,19.703067,131.168597,23.959745,109.998205
413265810-0,2942.0,19.741406,131.547643,30.565198,161.766005
412285678-0,2958.0,19.701931,131.171913,16.70751,317.503908
413265810-0,2972.0,19.73738,131.549052,32.267394,8.533676
412285678-0,2988.0,19.703639,131.17025,10.414079,169.59895
412271020-0,2998.0,19.694889,131.175992,119.207347,333.216204
413272750-0,3005.0,19.79345,131.117334,2.381867,269.568876
412271020-0,3008.0,19.699808,131.173354,49.503571,217.34871
412285678-0,3018.0,19.702219,131.170527,17.513176,280.151676
412271020-0,3028.0,19.69617,131.170405,180.238583,97.189074
412271020-0,3038.0,19.695127,131.179185,50.238372,288.662482
412285678-0,3048.0,19.702647,131.167988,33.983735,289.114463
412271020-0,3048.0,19.69587,131.176848,98.929137,264.305493
412271020-0,3058.0,19.695417,131.172015,27.643773,331.009428
413265810-0,3062.0,19.750656,131.551169,85.424028,191.870519
412285678-0,3078.0,19.70419,131.163258,8.210913,254.330014
412271020-0,3098.0,19.699888,131.169383,156.622966,231.476386
412271020-0,3108.0,19.695378,131.163367,187.12526,69.588241
412285678-0,3109.0,19.703872,131.162055,12.972593,100.748591
412271020-0,3118.0,19.698395,131.171978,55.418268,124.368234
413265810-0,3122.0,19.72747,131.545991,92.879077,23.773573
412271020-0,3128.0,19.696949,131.174224,50.297348,303.748144
412285678-0,3139.0,19.703537,131.163932,23.386059,296.055826
412271020-0,3148.0,19.699532,131.170117,89.570969,267.809714
413265810-0,3152.0,19.739257,131.551508,114.760105,295.933158
412285657-0,3153.0,19.802391,131.106894,1.792797,109.205612
413272750-0,3160.0,19.793437,131.11552,14.331279,181.607684
412271020-0,3168.0,19.699215,131.161328,127.104757,82.556757
412285678-0,3169.0,19.704961,131.160838,0.304951,168.112453
413265810-0,3182.0,19.746216,131.536302,16.001802,104.489288
412271020-0,3189.0,19.700813,131.174323,48.246669,297.323344
412285678-0,3199.0,19.70492,131.160847,20.081013,349.792078
412271020-0,3208.0,19.702758,131.170324,95.438077,328.004422
413265810-0,3212.0,19.745661,131.538585,9.591981,177.458427
412271020-0,3218.0,19.706499,131.167841,2.506512,333.649967
412271020-0,3228.0,19.706603,131.167787,69.103633,283.743674
412285678-0,3229.0,19.707661,131.160323,21.838746,124.557006
412271020-0,3238.0,19.707362,131.164491,82.579594,138.201232
412271020-0,3248.0,19.704516,131.167193,66.721221,103.90807
412285678-0,3259.0,19.705943,131.162972,20.326135,351.695813
412271020-0,3268.0,19.703034,131.173553,276.359621,82.763286
413272750-0,3270.0,19.786152,131.115303,42.803276,0.039038
413265810-0,3273.0,19.742959,131.538712,64.14074,188.921627
412271020-0,3278.0,19.704642,131.187014,394.586063,269.338619
412271020-0,3288.0,19.704431,131.167641,40.743203,11.09903
412285678-0,3288.0,19.708639,131.162554,1.94841,105.840511
412271020-0,3298.0,19.706279,131.168027,32.122002,317.095256
413265810-0,3303.0,19.734172,131.537246,98.74331,351.391834
412271020-0,3308.0,19.707366,131.166953,50.013272,104.563262
412285678-0,3319.0,19.708563,131.162839,42.359403,260.201101
412271020-0,3327.0,19.706262,131.171469,137.472054,46.782833
412271020-0,3337.0,19.710613,131.176388,285.922081,267.207744
412271020-0,3347.0,19.709969,131.162365,458.371933,92.941844
412285678-0,3349.0,19.707563,131.156691,26.839926,44.491427
412271020-0,3357.0,19.70888,131.184842,296.854212,273.744871
413272750-0,3361.0,19.804158,131.115316,13.445743,177.172752
413265810-0,3363.0,19.76125,131.532891,111.329446,190.284215
412271020-0,3368.0,19.709865,131.168843,18.063126,16.131771
412285678-0,3379.0,19.710218,131.159461,33.954484,110.168547
412271020-0,3387.0,19.711389,131.169311,27.517191,321.924028
413265810-0,3393.0,19.746059,131.529962,34.11471,157.615252
412271020-0,3398.0,19.712491,131.168395,18.125612,2.223897
412285678-0,3409.0,19.708594,131.164156,48.273251,274.737384
412271020-0,3418.0,19.714165,131.168464,51.13657,231.425748
413265810-0,3423.0,19.741685,131.531877,84.267972,24.100286
412271020-0,3428.0,19.712691,131.166501,40.163677,41.788406
412285678-0,3439.0,19.709147,131.15707,41.09644,73.162602
412271020-0,3448.0,19.71546,131.169129,129.607924,119.909809
413265810-0,3453.0,19.752352,131.536947,97.001373,250.283506
412271020-0,3458.0,19.712472,131.174646,183.68717,282.844232
412271020-0,3468.0,19.71436,131.165852,192.697052,43.946272
412285678-0,3469.0,19.710798,131.162864,46.271529,275.070961
412271020-0,3478.0,19.720773,131.172418,55.204493,111.502824
413265810-0,3483.0,19.747813,131.523492,27.392089,260.393184
412271020-0,3497.0,19.718995,131.17721,170.787991,263.713417
412285678-0,3499.0,19.711365,131.156074,7.646614,198.54354
412271020-0,3508.0,19.718044,131.168041,18.15671,155.803737
412271020-0,3518.0,19.717279,131.168406,108.598799,32.775414
412271020-0,3528.0,19.7215,131.171293,189.167628,239.220959
412285678-0,3529.0,19.71036,131.155716,35.955138,274.235375
413272750-0,3536.0,19.793294,131.115886,9.666938,355.052255
412271020-0,3538.0,19.717025,131.163313,98.062447,55.487525
413265810-0,3543.0,19.746545,131.515534,56.197638,36.021978
412271020-0,3558.0,19.722161,131.171248,110.641488,246.42991
412285678-0,3559.0,19.710728,131.150434,31.809558,44.316191
412271020-0,3568.0,19.720116,131.166269,108.049799,72.355173
413265810-0,3573.0,19.752848,131.520403,65.93626,23.918579
412271020-0,3578.0,19.72163,131.171325,80.138223,330.370885
412271020-0,3588.0,19.72485,131.169379,126.715381,99.765616
412285678-0,3589.0,19.713884,131.153708,28.418294,225.287394
413265810-0,3603.0,19.761207,131.524342,144.576246,175.323465
412271020-0,3607.0,19.722962,131.181031,190.9192,279.564431
412271020-0,3618.0,19.724574,131.170861,77.372986,28.28642
412285678-0,3619.0,19.711111,131.150733,20.656489,323.227707
413265810-0,3633.0,19.741224,131.526079,90.971435,292.526861
412271020-0,3638.0,19.730873,131.174462,180.808953,230.05343
412271020-0,3648.0,19.725507,131.167655,47.087024,46.910775
412285678-0,3649.0,19.713406,131.148911,24.066779,113.213427
412271020-0,3658.0,19.726994,131.169344,27.228141,118.270397
413265810-0,3663.0,19.746057,131.513698,57.455293,357.763769
412271020-0,3678.0,19.725802,131.171699,130.189884,279.454436
412285678-0,3679.0,19.71209,131.15217,30.266622,294.539932
412271020-0,3688.0,19.72679,131.165393,40.177375,277.105799
413265810-0,3693.0,19.754019,131.513368,55.034034,139.136356
412271020-0,3699.0,19.727043,131.163239,109.382411,67.263464
412285678-0,3709.0,19.713833,131.148114,26.70665,294.178059
412271020-0,3718.0,19.730755,131.172652,91.364472,251.771035
412285657-0,3723.0,19.800837,131.111635,27.341712,144.920849
413265810-0,3723.0,19.748247,131.518673,23.301924,87.999758
412271020-0,3738.0,19.728113,131.164129,85.977182,69.961176
412285678-0,3739.0,19.71535,131.144525,22.151709,61.718994
412271020-0,3748.0,19.729475,131.168096,114.379594,110.184491
412285657-0,3753.0,19.797734,131.113951,9.384787,319.578296
413265810-0,3753.0,19.748359,131.522104,145.407707,241.437258
413272750-0,3756.0,19.803088,131.114985,35.4592,181.955027
412271020-0,3758.0,19.72765,131.173368,92.427692,348.909722
412271020-0,3768.0,19.731843,131.172494,54.352086,32.716402
412285678-0,3769.0,19.716806,131.147398,10.823258,243.670325
413265810-0,3783.0,19.738717,131.503288,93.333887,5.691043
412271020-0,3797.0,19.737973,131.176678,230.870566,250.957355
412285678-0,3799.0,19.71614,131.145969,4.222547,168.420107
412271020-0,3808.0,19.734143,131.164889,81.305848,89.2405
413265810-0,3814.0,19.752026,131.504698,93.994633,44.644939
413272750-0,3821.0,19.79244,131.114598,2.997563,354.320877
412271020-0,3828.0,19.734242,131.172874,102.811845,266.996503
412271020-0,3838.0,19.733993,131.167832,141.056926,78.646815
413265810-0,3844.0,19.7613,131.51443,90.051764,211.124056
412271020-0,3857.0,19.736431,131.180736,302.437921,274.304139
412285678-0,3859.0,19.714993,131.146219,7.37767,79.796409
412271020-0,3868.0,19.737585,131.164444,117.83061,56.94237
412285657-0,3873.0,19.801697,131.110363,9.384787,319.578296
413265810-0,3874.0,19.750609,131.507572,100.032304,154.009334
412271020-0,3878.0,19.740556,131.169294,113.101832,222.027967
412271020-0,3888.0,19.736672,131.165576,43.038317,37.697509
412285678-0,3889.0,19.715174,131.147289,10.698019,281.213733
412271020-0,3898.0,19.738246,131.166868,14.497433,51.920946
413265810-0,3904.0,19.73814,131.514031,143.984425,353.887174
412271020-0,3917.0,19.739032,131.167933,55.607503,276.900062
413265810-0,3934.0,19.757994,131.511771,53.421895,123.957221
412271020-0,3937.0,19.739649,131.162511,265.281679,77.490665
412271020-0,3948.0,19.74257,131.176502,118.256938,315.100579
412285678-0,3949.0,19.715751,131.144197,45.192567,269.840966
412271020-0,3958.0,19.746442,131.172402,163.369179,233.674556
413265810-0,3964.0,19.753855,131.5183,109.307037,208.255778
412271020-0,3968.0,19.741969,131.165938,69.025595,94.603397
413272750-0,3976.0,19.794577,131.114373,7.426095,55.000857
412285678-0,3979.0,19.715733,131.13754,39.588933,69.553223
412271020-0,3988.0,19.741457,131.172696,62.177059,258.970923
413265810-0,3994.0,19.740503,131.510676,11.416736,337.753911
412271020-0,3998.0,19.740907,131.169699,51.010418,21.839685
412285678-0,4009.0,19.717651,131.143004,10.848596,27.341201
412271020-0,4017.0,19.745065,131.17147,142.325669,254.777547
412271020-0,4028.0,19.743165,131.164051,44.282197,284.018944
412285678-0,4039.0,19.718988,131.143738,11.558816,115.151162
413272750-0,4041.0,19.795857,131.116315,5.590244,184.447116
412271020-0,4048.0,19.744157,131.15983,262.229558,92.089697
412271020-0,4067.0,19.743315,131.184284,286.61224,296.8533
412285678-0,4069.0,19.718306,131.14528,18.937469,289.294898
412271020-0,4077.0,19.749299,131.171725,147.004476,231.506798
412271020-0,4088.0,19.744647,131.165509,61.896902,276.045521
412271020-0,4108.0,19.745249,131.159463,63.577405,316.716202
412271020-0,4118.0,19.747389,131.157322,105.284207,91.703878
412271020-0,4137.0,19.747113,131.167142,119.197401,351.944997
412271020-0,4148.0,19.753114,131.16624,52.286906,142.57571
412285678-0,4159.0,19.720909,131.13738,21.172175,61.234632
412271020-0,4168.0,19.749276,131.169361,4.543524,282.10943
412285678-0,4189.0,19.722322,131.140114,31.866829,271.769221
413265810-0,4204.0,19.750761,131.506218,3.841724,87.837696
412285678-0,4219.0,19.722459,131.135422,7.366841,285.199639
412285678-0,4249.0,19.722727,131.134375,18.877727,142.46198
413272750-0,4262.0,19.790163,131.115844,33.87398,351.091593
412285678-0,4279.0,19.720651,131.136069,26.976985,300.99938
412285678-0,4309.0,19.722577,131.132663,56.806325,101.591939
413272750-0,4327.0,19.800219,131.114169,5.913323,171.427745
412285678-0,4339.0,19.720994,131.140861,79.508763,284.746874
412285678-0,4369.0,19.723801,131.129533,12.79439,90.255728
412285678-0,4399.0,19.723793,131.131418,23.572863,306.176379
412285678-0,4429.0,19.725722,131.128615,28.054134,100.558763
412285678-0,4489.0,19.724296,131.136741,21.768091,313.051571
412285678-0,4519.0,19.726357,131.134397,14.268383,234.956172
413272750-0,4547.0,19.794272,131.115122,5.930538,187.091649
412285678-0,4549.0,19.725221,131.132676,40.867927,92.968163
413265810-0,4565.0,19.751003,131.513025,1.78411,286.476575
412285678-0,4579.0,19.724927,131.138689,37.249629,304.58561
412285678-0,4609.0,19.727859,131.134171,50.006893,268.010911
412285678-0,4639.0,19.727619,131.126808,10.247739,99.596714
324500004-0,4661.0,19.682601,131.335226,23.984916,318.677676
412285678-0,4669.0,19.727382,131.128297,21.677041,304.920555
412285678-0,4699.0,19.729102,131.125678,27.933891,298.57791
413272750-0,4703.0,19.790028,131.114561,5.841253,175.804473
412285678-0,4729.0,19.730955,131.122064,20.142271,28.856702
412271020-0,4747.0,19.751826,131.156728,5.546686,0.279265
412285678-0,4759.0,19.733402,131.123497,37.902654,86.459587
412285678-0,4789.0,19.733726,131.12907,29.257011,263.716024
324500004-0,4793.0,19.693591,131.324962,33.920385,200.842017
412285678-0,4819.0,19.733282,131.124786,14.437918,64.211849
412285678-0,4849.0,19.734153,131.126701,27.257869,260.734182
412285678-0,4879.0,19.733544,131.122737,15.661185,63.381727
412285678-0,4909.0,19.734517,131.1248,17.279879,252.35898
413272750-0,4923.0,19.784104,131.115023,16.67012,357.673515
413265810-0,4926.0,19.751847,131.509992,7.411876,206.378804
324500004-0,4926.0,19.674102,131.317083,17.248721,51.308362
412271020-0,4928.0,19.756467,131.156752,10.702442,93.775467
412285678-0,4939.0,19.733791,131.122374,15.497531,28.1821
412285678-0,4999.0,19.73758,131.124531,19.49255,307.232438
412285678-0,5030.0,19.73927,131.122168,21.153808,116.351733
412285678-0,5060.0,19.737968,131.124961,28.719107,294.998959
324500004-0,5061.0,19.68083,131.326005,20.738398,293.514446
413272750-0,5078.0,19.796038,131.114507,8.102115,168.380502
412285678-0,5090.0,19.739651,131.121126,54.992648,103.318129
413265810-0,5106.0,19.746322,131.50708,19.530881,321.72678
412271020-0,5107.0,19.755883,131.166141,2.748687,174.863308
412285678-0,5120.0,19.737894,131.12901,21.973485,297.730962
412285678-0,5150.0,19.739312,131.126145,27.02825,305.571627
412285678-0,5180.0,19.741492,131.122906,33.935125,116.395689
324500004-0,5193.0,19.685879,131.313682,18.016581,105.302086
412285678-0,5210.0,19.7394,131.127384,54.49092,288.586005
412285678-0,5240.0,19.741808,131.119774,10.368977,231.77321
412285678-0,5270.0,19.740919,131.118574,75.442078,72.4766
413272750-0,5273.0,19.788885,131.116071,3.788623,349.046852
413265810-0,5286.0,19.75908,131.496385,14.240417,63.949363
412271020-0,5287.0,19.753606,131.166359,3.458104,261.199798
412285678-0,5300.0,19.744068,131.129174,4.198779,109.629685
324500004-0,5326.0,19.682955,131.325029,13.463582,219.196122
412285678-0,5360.0,19.743677,131.130339,92.537463,272.790234
412285678-0,5390.0,19.744301,131.116721,45.862759,98.860199
412285678-0,5420.0,19.743322,131.123398,32.978178,276.932784
412285678-0,5450.0,19.743874,131.118574,42.281983,33.39701
324500004-0,5458.0,19.676588,131.319515,9.625548,249.657795
413265810-0,5467.0,19.764312,131.507759,10.186917,175.429863
412271020-0,5468.0,19.753163,131.163321,3.391633,338.317361
412285678-0,5480.0,19.748769,131.122003,64.954569,101.892333
412285678-0,5510.0,19.746912,131.131368,20.271813,285.327569
413272750-0,5563.0,19.793871,131.115045,2.257179,344.11732
412285678-0,5570.0,19.748398,131.125607,48.9209,255.562682
412285678-0,5600.0,19.746707,131.118627,52.849164,67.741183
324500004-0,5601.0,19.674376,131.313179,12.369755,272.714402
412285678-0,5631.0,19.749575,131.126074,12.28846,242.302471
412271020-0,5645.0,19.755742,131.162231,1.208368,131.421528
412285678-0,5661.0,19.748783,131.124471,11.245808,312.304122
412285678-0,5721.0,19.750883,131.12202,6.612948,44.937234
