MMSI,time,lat,lon,vel,cou
538006053-0,2537.0,20.256939,131.65644,19.872432,263.740655
209657000-0,2644.0,20.245442,132.157835,11.447234,281.081438
311995000-0,2661.0,20.246408,132.333093,30.761617,261.584119
636016655-0,2783.0,20.567573,131.844063,16.152347,288.695326
353080000-0,2787.0,20.273922,131.842891,28.287516,268.866478
311995000-0,2840.0,20.242681,132.306256,2.024657,190.318016
636016655-0,2851.0,20.569201,131.838926,21.348122,228.08018
273215830-0,2853.0,20.043246,130.374581,34.080712,129.373813
246900000-0,2857.0,19.975009,129.734879,5.518327,63.183162
538006053-0,2859.0,20.253711,131.6251,25.353606,264.15239
273215830-0,2917.0,20.03685,130.382877,17.748118,81.698935
636016655-0,2962.0,20.561882,131.830221,16.102721,213.919984
538006053-0,2978.0,20.25229,131.610312,17.306883,289.471884
246900000-0,2978.0,19.976401,129.73781,63.759474,86.724578
311995000-0,2989.0,20.241309,132.30599,30.359222,265.790018
636016655-0,3011.0,20.558856,131.828047,19.115592,253.643471
209657000-0,3033.0,20.249397,132.136304,3.834514,239.584006
538006053-0,3035.0,20.25381,131.605729,17.494191,258.418619
246900000-0,3039.0,19.977427,129.756908,17.718504,82.080296
311995000-0,3059.0,20.240587,132.295548,25.424062,267.836592
209657000-0,3142.0,20.248419,132.134528,74.211114,291.385202
353080000-0,3152.0,20.272971,131.792022,26.411195,254.650129
209657000-0,3198.0,20.255423,132.115461,6.78568,251.417457
311995000-0,3270.0,20.239649,132.269138,49.099859,270.928607
636016655-0,3317.0,20.551239,131.800339,19.485736,248.468725
246900000-0,3362.0,19.98107,129.784789,13.253065,86.456887
273215830-0,3400.0,20.042566,130.424615,24.222078,61.399391
538006053-0,3406.0,20.247784,131.574402,25.121452,275.081043
353080000-0,3415.0,20.264468,131.759016,23.129126,223.088708
273215830-0,3463.0,20.045942,130.431208,19.832578,96.540775
311995000-0,3473.0,20.240389,132.220038,18.413842,277.37218
636016655-0,3491.0,20.545486,131.78477,3.955649,142.158978
246900000-0,3537.0,19.981732,129.796175,23.424217,82.478504
636016655-0,3553.0,20.544591,131.785513,16.625646,222.533274
538006053-0,3600.0,20.249778,131.550484,36.694428,218.804092
209657000-0,3613.0,20.251274,132.10231,16.231143,297.321109
636016655-0,3620.0,20.540797,131.781795,19.028313,259.45667
538006053-0,3666.0,20.241053,131.543007,10.989478,267.085993
353080000-0,3707.0,20.241668,131.736285,35.819692,320.030253
246900000-0,3752.0,19.984778,129.820733,16.10771,87.507331
636016655-0,3754.0,20.538639,131.769421,25.367915,228.313308
209657000-0,3755.0,20.256164,132.09222,46.005445,291.934867
209657000-0,3810.0,20.260533,132.080655,9.993023,269.541187
311995000-0,3813.0,20.2441,132.189447,48.657653,275.999835
636016655-0,3815.0,20.533882,131.763717,10.929753,260.015117
538006053-0,3841.0,20.240601,131.533544,21.038096,261.291217
273215830-0,3865.0,20.04174,130.470182,34.905261,37.391659
353080000-0,3872.0,20.262604,131.717578,55.94429,227.663908
311995000-0,3873.0,20.24551,132.175142,35.023988,274.403648
246900000-0,3898.0,19.98525,129.83229,16.530433,81.764477
636016655-0,3930.0,20.532875,131.757607,17.179084,213.970253
246900000-0,3945.0,19.985765,129.836072,16.609684,81.637172
353080000-0,3976.0,20.24449,131.696388,27.547615,163.405004
273215830-0,3981.0,20.05661,130.482282,64.598734,139.183177
273215830-0,4028.0,20.045988,130.492047,3.297611,9.182467
311995000-0,4029.0,20.247447,132.148302,3.881034,68.145474
636016655-0,4063.0,20.524116,131.751305,15.517077,233.52488
353080000-0,4086.0,20.231066,131.700652,30.856605,281.686873
636016655-0,4103.0,20.52241,131.748842,12.104613,243.583758
231774000-0,4108.0,20.220059,131.359413,31.417836,261.477554
273215830-0,4132.0,20.047553,130.492316,84.100887,87.457396
246900000-0,4145.0,19.987997,129.852238,17.61318,80.994023
311995000-0,4147.0,20.248235,132.150396,32.383965,272.75843
273215830-0,4229.0,20.049222,130.532419,6965.358652,256.99247
273215830-0,4230.0,20.041972,130.499025,36.4799,86.343542
209657000-0,4303.0,20.260349,132.056381,6.149398,306.975549
209657000-0,4378.0,20.261631,132.054565,4.065792,257.135561
231774000-0,4413.0,20.213488,131.312732,26.710711,262.756026
246900000-0,4416.0,19.99145,129.875427,18.990287,86.837591
538006053-0,4429.0,20.231933,131.473305,46.076673,266.134204
636016655-0,4479.0,20.513049,131.728724,13.580125,253.529876
538006053-0,4493.0,20.231013,131.45881,24.674915,264.392999
353080000-0,4547.0,20.244372,131.63202,89.006248,197.352645
209657000-0,4589.0,20.260748,132.050444,37.163101,249.577455
538006053-0,4607.0,20.229742,131.445019,4.651851,280.241156
273215830-0,4609.0,20.046034,130.566919,36.872355,42.993173
311995000-0,4610.0,20.251555,132.076606,24.706932,70.975103
353080000-0,4619.0,20.216097,131.622605,138.05616,359.578277
209657000-0,4645.0,20.257391,132.040834,19.335397,334.320048
246900000-0,4657.0,19.992615,129.897906,44.290543,84.679855
353080000-0,4676.0,20.252472,131.62232,43.187073,312.348662
311995000-0,4683.0,20.254273,132.085007,47.356878,270.496013
636016655-0,4723.0,20.508706,131.713042,9.778494,257.275227
273215830-0,4725.0,20.060495,130.581272,14.541871,113.826659
209657000-0,4726.0,20.263916,132.03749,18.718975,246.632638
246900000-0,4739.0,19.994171,129.915693,13.341602,72.447975
353080000-0,4745.0,20.26175,131.611468,34.698568,215.950095
538006053-0,4749.0,20.230285,131.441816,47.031354,233.100552
231774000-0,4773.0,20.207877,131.265745,36.277859,265.06961
538006053-0,4809.0,20.222453,131.4307,7156.462373,269.19064
538006053-0,4810.0,20.221982,131.395449,117.275056,93.377331
311995000-0,4818.0,20.254526,132.053508,35.252937,90.905411
273215830-0,4839.0,20.0574,130.588734,59.70083,161.136966
636016655-0,4846.0,20.507481,131.707252,13.161507,239.876487
246900000-0,4859.0,19.996403,129.923202,5.003067,128.047161
538006053-0,4870.0,20.220062,131.430052,4228.921438,272.678764
538006053-0,4872.0,20.221885,131.388433,25.731755,79.907454
311995000-0,4875.0,20.254379,132.063408,26.964345,280.306581
231774000-0,4893.0,20.206146,131.244382,32.124103,272.922978
273215830-0,4901.0,20.041208,130.594623,10.082441,33.721868
246900000-0,4909.0,19.99569,129.924171,41.839486,83.958922
231774000-0,4962.0,20.206669,131.233478,11.614419,243.618909
273215830-0,4984.0,20.044426,130.596909,20.298379,73.246794
353080000-0,4985.0,20.230586,131.587383,35.293735,286.859873
209657000-0,4995.0,20.254682,132.014715,9.569069,331.735239
311995000-0,5021.0,20.257633,132.044323,56.573791,266.427784
538006053-0,5036.0,20.225302,131.4089,28.807835,258.152001
246900000-0,5060.0,19.998761,129.955077,19.661086,80.758368
311995000-0,5076.0,20.256737,132.029021,28.560371,276.353111
231774000-0,5085.0,20.203734,131.227174,38.202344,266.324305
538005400-0,5112.0,20.413135,133.326162,27.318481,220.144033
353080000-0,5117.0,20.236831,131.565417,36.989597,258.527825
311995000-0,5150.0,20.257817,132.018672,27.358131,276.146202
231774000-0,5154.0,20.202953,131.214217,37.139972,233.583014
636016655-0,5165.0,20.49774,131.689331,16.598889,277.584259
353080000-0,5178.0,20.234756,131.554523,23.656385,270.504318
231774000-0,5184.0,20.199895,131.209801,28.697739,265.2049
209657000-0,5190.0,20.262279,132.010361,9.887418,297.041739
218627000-0,5218.0,20.115267,130.902227,34.877966,81.102396
538005400-0,5251.0,20.399717,133.314089,77.513011,331.739133
636016655-0,5276.0,20.498864,131.680317,18.636472,222.1123
538005400-0,5306.0,20.417074,133.304132,20.999738,290.918479
273215830-0,5417.0,20.056132,130.638324,7.59431,43.377975
246900000-0,5507.0,20.00528,129.997749,38.599475,88.28882
538006053-0,5518.0,20.212111,131.34196,26.927771,261.908136
209657000-0,5528.0,20.269302,131.995693,62.146585,270.593476
218627000-0,5534.0,20.123139,130.955833,42.41872,87.093047
636016655-0,5541.0,20.481928,131.663976,18.18979,229.618019
353080000-0,5550.0,20.235109,131.51117,50.356096,196.484841
209657000-0,5588.0,20.26948,131.97732,15.245484,222.408191
246900000-0,5623.0,20.005897,130.019766,19.04488,82.995645
311995000-0,5642.0,20.264467,131.952728,3.363493,289.209755
353080000-0,5673.0,20.207654,131.502513,33.332379,318.378751
273215830-0,5687.0,20.063021,130.645254,26.104584,87.291804
209657000-0,5687.0,20.264328,131.972304,7.811204,227.097704
538006053-0,5691.0,20.209078,131.319242,25.593854,266.944599
231774000-0,5691.0,20.194258,131.13839,30.380668,259.662699
215945000-0,5706.0,20.030125,130.154805,18.137179,73.550299
636016655-0,5715.0,20.472449,131.65208,9.866617,202.933761
219027463-0,5733.0,20.263559,131.719427,24.379507,270.003545
215945000-0,5759.0,20.031383,130.159341,6.140121,33.942595
538006053-0,5763.0,20.208624,131.310177,9.379663,254.418932
636016655-0,5777.0,20.469844,131.650904,30.931516,261.867044
538005400-0,5813.0,20.434639,133.255073,21.608227,302.260864
311995000-0,5815.0,20.265352,131.95002,49.309236,273.761193
215945000-0,5830.0,20.033055,130.160538,21.844148,92.617854
636016655-0,5831.0,20.468752,131.642745,9.441435,216.008356
219027463-0,5859.0,20.263559,131.704291,16.981419,170.961431
231774000-0,5861.0,20.189973,131.113366,2.365433,240.606382
209657000-0,5883.0,20.25951,131.966778,8.445079,286.410676
538006053-0,5911.0,20.2069,131.303591,53.096358,274.191668
353080000-0,5913.0,20.235296,131.476335,53.199596,275.959111
219027463-0,5928.0,20.25821,131.705198,35.580042,291.101741
311995000-0,5953.0,20.267412,131.916561,7.87298,331.712648
215945000-0,5959.0,20.03246,130.174388,64.129201,51.262062
538006053-0,5968.0,20.207922,131.288723,17.29846,208.509704
219027463-0,5979.0,20.26123,131.696857,35.898889,287.842149
218627000-0,5982.0,20.12757,131.049271,11.760479,335.283797
231774000-0,5986.0,20.189302,131.112097,49.148299,263.931097
353080000-0,5996.0,20.237414,131.454699,54.217832,211.480602
538005400-0,6002.0,20.444715,133.238036,98.135936,195.108301
311995000-0,6015.0,20.269399,131.915422,38.959379,270.995669
215945000-0,6015.0,20.042847,130.188172,43.697464,109.018061
246900000-0,6015.0,20.010101,130.056219,5.815822,88.522945
538006053-0,6017.0,20.204479,131.28673,12.162831,328.617039
538005400-0,6062.0,20.418437,133.230467,25.927211,327.414332
636016655-0,6064.0,20.460526,131.636364,13.763632,203.573342
209657000-0,6064.0,20.261506,131.959553,19.812323,346.103474
311995000-0,6077.0,20.269592,131.903521,5.477318,278.825593
219027463-0,6086.0,20.266669,131.678839,25.972535,230.335622
538006053-0,6090.0,20.207983,131.284453,32.335662,267.114567
273215830-0,6093.0,20.065328,130.697353,25.979035,165.297454
353080000-0,6108.0,20.213475,131.439079,15.666616,299.636541
215945000-0,6119.0,20.036,130.209312,27.063582,78.214537
231774000-0,6129.0,20.185864,131.077677,31.024103,257.532122
218627000-0,6135.0,20.135125,131.045567,40.839804,110.527688
209657000-0,6143.0,20.26853,131.957701,31.057012,186.368369
311995000-0,6152.0,20.269884,131.90152,39.947812,276.090674
636016655-0,6156.0,20.455161,131.633866,9.554883,49.283249
273215830-0,6157.0,20.057894,130.69943,29.249637,61.861744
538006053-0,6166.0,20.207411,131.272363,25.356034,239.594896
209657000-0,6207.0,20.259398,131.956615,61.887786,278.727861
218627000-0,6209.0,20.130226,131.059501,49.001297,81.748359
231774000-0,6216.0,20.18317,131.064698,19.297233,253.356955
538006053-0,6220.0,20.204207,131.266547,25.314858,260.367486
246900000-0,6222.0,20.010245,130.062139,43.742648,85.148189
538005400-0,6230.0,20.435402,133.218895,33.73026,221.595107
353080000-0,6233.0,20.217951,131.430694,35.027128,290.816543
209657000-0,6261.0,20.261742,131.940338,20.532115,24.242446
219027463-0,6262.0,20.253181,131.661501,22.99752,280.607415
538006053-0,6276.0,20.203111,131.259662,13.134277,260.245339
311995000-0,6282.0,20.272429,131.876074,21.591871,274.062237
273215830-0,6291.0,20.066438,130.716439,13.729021,75.161406
636016655-0,6300.0,20.45931,131.639011,66.386118,218.687951
636016655-0,6330.0,20.452124,131.632869,10.894921,199.788615
231774000-0,6336.0,20.180104,131.053771,60.904864,265.466033
353080000-0,6357.0,20.225085,131.410694,63.137179,192.312625
209657000-0,6397.0,20.273511,131.945988,32.264376,229.156949
538006053-0,6397.0,20.201866,131.251948,25.897372,250.01886
215945000-0,6398.0,20.043125,130.245682,25.739442,72.902471
246900000-0,6398.0,20.013251,130.099878,53.108441,268.313794
218627000-0,6403.0,20.136526,131.10582,14.090671,103.074872
231774000-0,6408.0,20.1785,131.032243,1.280586,280.991845
353080000-0,6421.0,20.206836,131.40645,44.071571,257.289056
538005400-0,6442.0,20.41068,133.195481,37.525849,346.805339
636016655-0,6453.0,20.446295,131.630631,15.022456,162.983864
246900000-0,6457.0,20.012824,130.08447,65.899637,80.809665
231774000-0,6471.0,20.178571,131.031853,26.018278,262.534478
311995000-0,6475.0,20.273792,131.85559,59.178651,277.536904
353080000-0,6477.0,20.204325,131.394591,40.555246,270.805991
215945000-0,6507.0,20.046938,130.258877,18.834688,157.824522
246900000-0,6515.0,20.015645,130.103032,20.568327,262.380025
209657000-0,6518.0,20.261709,131.931435,10.224285,312.2722
311995000-0,6528.0,20.275693,131.840268,10.563174,271.257354
538006053-0,6535.0,20.19622,131.235405,37.258984,50.217936
219027463-0,6555.0,20.258912,131.628867,15.424362,206.081977
636016655-0,6562.0,20.439057,131.632995,12.700386,230.97968
215945000-0,6572.0,20.041697,130.261151,57.917159,61.556943
246900000-0,6579.0,20.014838,130.096613,13.527915,84.84825
273215830-0,6583.0,20.071183,130.73551,23.610055,113.932308
538005400-0,6587.0,20.435169,133.189354,36.080795,259.325409
209657000-0,6588.0,20.263934,131.928826,45.936451,266.120371
538006053-0,6591.0,20.202391,131.243303,33.42232,278.609154
353080000-0,6607.0,20.204666,131.368625,91.75323,65.462493
218627000-0,6611.0,20.133461,131.119876,34.411592,75.6598
219027463-0,6611.0,20.255325,131.626996,20.938188,257.879572
215945000-0,6635.0,20.04973,130.276939,16.09076,188.330025
209657000-0,6658.0,20.262927,131.913018,24.596375,15.508729
353080000-0,6671.0,20.215937,131.394939,26.810404,240.28062
273215830-0,6676.0,20.067065,130.745387,3.409258,356.174166
636016655-0,6693.0,20.434215,131.626619,18.619882,266.588787
215945000-0,6694.0,20.045388,130.276262,39.367602,72.984075
209657000-0,6715.0,20.269172,131.914865,19.215607,47.052828
311995000-0,6722.0,20.275901,131.830172,23.972498,255.609425
538006053-0,6725.0,20.205489,131.221491,44.408423,225.368685
538005400-0,6736.0,20.430563,133.163294,26.312273,233.80057
636016655-0,6756.0,20.433892,131.620842,25.672909,171.293723
246900000-0,6763.0,20.01587,130.108809,7.900782,85.3295
215945000-0,6770.0,20.049434,130.29034,23.614659,109.438968
209657000-0,6788.0,20.27359,131.919925,52.770887,253.576462
538005400-0,6792.0,20.426541,133.157429,18.857079,328.834313
538006053-0,6797.0,20.195105,131.210284,53.435389,90.355639
215945000-0,6817.0,20.047727,130.29549,18.944169,251.559678
219027463-0,6820.0,20.251077,131.605915,52.636997,1.14307
636016655-0,6827.0,20.425564,131.622203,5.267014,231.078776
209657000-0,6841.0,20.269934,131.906705,12.078497,314.436266
273215830-0,6868.0,20.070084,130.745172,3.409258,356.174166
538006053-0,6870.0,20.194992,131.229496,44.146187,263.187899
246900000-0,6870.0,20.016189,130.112955,36.945764,80.131161
219027463-0,6885.0,20.266889,131.606251,52.636997,1.14307
636016655-0,6902.0,20.424416,131.620687,5.267014,231.078776
311995000-0,6904.0,20.270887,131.809347,42.779461,267.373048
353080000-0,6910.0,20.201251,131.367529,55.171036,263.541599
215945000-0,6919.0,20.044901,130.28647,18.944169,251.559678
209657000-0,6921.0,20.273061,131.903305,11.388017,286.361178
246900000-0,6953.0,20.018617,130.127818,24.393963,89.700306
538005400-0,6953.0,20.438549,133.149678,22.716846,249.480336
209657000-0,6985.0,20.27401,131.899859,2.046677,213.308253
538006053-0,6991.0,20.192061,131.203373,44.146187,263.187899
538005400-0,7002.0,20.436745,133.144535,29.613053,297.245919
231774000-0,7006.0,20.170198,130.963886,26.018278,262.534478
218627000-0,7011.0,20.149208,131.185539,7.223167,303.999204
246900000-0,7013.0,20.018653,130.135019,1.094409,281.901231
353080000-0,7028.0,20.197863,131.335668,32.960241,294.878781
246900000-0,7077.0,20.018719,130.134681,1.094409,281.901231
311995000-0,7081.0,20.269279,131.772074,58.276041,266.626762
353080000-0,7100.0,20.202478,131.325063,74.805235,325.273964
218627000-0,7112.0,20.151094,131.182561,7.223167,303.999204
538005400-0,7128.0,20.444641,133.128171,29.613053,297.245919
311995000-0,7141.0,20.268327,131.754874,58.276041,266.626762
209657000-0,7167.0,20.272571,131.898851,2.046677,213.308253
353080000-0,7167.0,20.221518,131.310999,74.805235,325.273964
