MMSI,time,lat,lon,vel,cou
311058100-2,819.0,20.178605,130.193933,19.533693,94.867022
259372000-2,842.0,19.926506,129.854913,10.008565,49.755974
255805993-0,850.0,19.957737,129.870831,7.121939,124.281979
231791000-1,851.0,20.023398,130.07618,18.533804,56.426096
230631000-1,855.0,20.207645,130.657072,27.224945,72.353191
248562000-1,869.0,20.292262,130.99956,26.07885,65.412082
277339000-0,874.0,20.374145,129.073956,24.711858,308.497444
636016275-1,880.0,19.678938,129.243951,28.90513,95.187261
230352000-2,880.0,19.763601,129.323655,98.398465,66.931039
230987000-1,887.0,19.493549,128.719552,31.319755,50.221713
247302900-0,888.0,20.521501,131.245396,27.70851,59.69822
255805993-0,919.0,19.956457,129.872828,18.124821,75.973664
277339000-0,942.0,20.378981,129.067471,24.752477,38.702235
564435000-0,945.0,19.98366,130.311422,39.981885,278.135338
230352000-2,949.0,19.775896,129.35434,55.539703,229.808211
230987000-1,957.0,19.500033,128.727814,37.394119,48.152194
311058100-2,959.0,20.177532,130.207353,38.807011,123.262433
636016275-1,996.0,19.677536,129.260344,11.272988,25.002172
230352000-2,1001.0,19.76728,129.343503,5.607333,251.007997
277339000-0,1002.0,20.384338,129.07205,14.34477,15.980509
248562000-1,1005.0,20.299083,131.015455,28.100784,25.654952
230987000-1,1007.0,19.505798,128.734645,30.329733,49.866296
245392000-1,1009.0,19.77309,129.322772,51.006684,18.77089
564435000-0,1017.0,19.985542,130.297405,16.656555,209.060437
259372000-2,1025.0,19.931976,129.861787,20.235861,52.463301
248562000-1,1050.0,20.304352,131.018154,22.674388,73.207244
277339000-0,1058.0,20.387908,129.073141,7.421523,202.021606
564435000-0,1060.0,19.982648,130.295694,29.005055,261.498693
231791000-1,1071.0,20.033821,130.092895,20.030334,85.165392
230352000-2,1077.0,19.766639,129.341524,51.061408,21.548645
245392000-1,1083.0,19.789609,129.328739,43.076481,160.331279
209992000-0,1088.0,20.0285,130.723672,47.021726,327.866307
255805993-0,1104.0,19.960213,129.888826,15.628658,70.795081
277339000-0,1119.0,20.385968,129.072304,40.94666,17.299942
564435000-0,1123.0,19.981399,130.286805,10.827888,230.639875
311058100-2,1124.0,20.161296,130.233718,21.302096,93.617652
230352000-2,1136.0,19.779592,129.346959,70.724703,100.528487
245392000-1,1145.0,19.777984,129.333154,20.400669,71.56345
231791000-1,1184.0,20.034702,130.103992,19.573977,76.83826
277339000-0,1187.0,20.398256,129.076387,17.403449,197.400347
311058100-2,1194.0,20.160861,130.241046,13.351289,153.20231
230352000-2,1213.0,19.77499,129.37326,21.776905,35.812322
209992000-0,1223.0,20.053347,130.707057,15.057905,263.78379
248562000-1,1237.0,20.310014,131.038162,34.182476,50.339021
564435000-0,1238.0,19.977749,130.28207,25.58445,279.032197
636016275-1,1253.0,19.689673,129.266355,19.871486,176.510759
248562000-1,1308.0,20.317174,131.047371,21.696932,70.654002
564435000-0,1312.0,19.979123,130.272873,22.993542,260.843113
259372000-2,1323.0,19.948958,129.885302,10.393012,91.591052
231791000-1,1329.0,20.037689,130.117591,24.107652,75.246216
636016275-1,1339.0,19.681788,129.266866,31.748886,39.925916
277339000-0,1353.0,20.385513,129.072127,43.859954,3.829406
230987000-1,1357.0,19.537423,128.774453,32.551243,51.602497
311058100-2,1367.0,20.15133,130.246173,38.701219,123.503633
231791000-1,1393.0,20.039505,130.124932,21.36154,27.084281
230631000-1,1403.0,20.228538,130.727111,35.337025,62.417526
209992000-0,1405.0,20.051975,130.69365,14.035318,114.345469
255805993-0,1415.0,19.967602,129.911401,13.506215,3.815671
248562000-1,1419.0,20.320861,131.058572,52.593365,63.71016
311058100-2,1427.0,20.145405,130.255707,20.210096,66.784181
636016275-1,1442.0,19.69338,129.27717,22.419258,77.712677
277339000-0,1443.0,20.403719,129.073427,6.247282,359.155885
231791000-1,1448.0,20.044341,130.127564,15.156057,130.511996
230352000-2,1453.0,19.794581,129.388284,13.659781,155.3068
209992000-0,1457.0,20.050584,130.696922,28.473173,266.442068
230631000-1,1459.0,20.232773,130.735752,38.120168,73.440336
255805993-0,1466.0,19.970779,129.911626,14.766448,75.781878
248562000-1,1471.0,20.32646,131.070659,21.218801,71.293399
231791000-1,1504.0,20.041792,130.130739,20.5895,74.221249
230631000-1,1514.0,20.235535,130.745653,32.871045,95.430434
259372000-2,1516.0,19.9487,129.895162,15.875404,64.680491
230352000-2,1523.0,19.790565,129.390246,23.591889,69.572505
564435000-0,1552.0,19.975061,130.246077,7.000566,73.656001
245392000-1,1556.0,19.790237,129.372231,11.500881,66.80044
230987000-1,1570.0,19.557328,128.801109,26.302765,50.487864
230631000-1,1585.0,20.234514,130.757099,45.633891,51.480654
277339000-0,1589.0,20.407935,129.073361,3.089739,232.242947
636016275-1,1613.0,19.69715,129.295562,11.686559,73.231084
311058100-2,1616.0,20.152364,130.272992,57.908984,134.478482
564435000-0,1630.0,19.975771,130.248654,28.298942,261.559377
230987000-1,1641.0,19.56282,128.808176,29.698021,53.559543
209992000-0,1641.0,20.049079,130.671192,51.150611,40.496416
259372000-2,1645.0,19.952748,129.904265,40.980763,77.216007
230631000-1,1646.0,20.242527,130.767829,11.850393,64.826409
255805993-0,1653.0,19.973914,129.924791,19.615208,69.987449
564435000-0,1692.0,19.974581,130.240118,13.143549,237.965865
259372000-2,1696.0,19.954886,129.914289,23.595715,14.559745
209992000-0,1702.0,20.060047,130.681163,38.623951,235.580349
255805993-0,1714.0,19.975807,129.930321,15.314101,41.281728
230631000-1,1715.0,20.244135,130.771475,24.143953,70.121547
564435000-0,1748.0,19.972776,130.237049,73.180575,279.082489
259372000-2,1750.0,19.960587,129.915864,8.40805,142.599932
231791000-1,1764.0,20.048519,130.156088,17.630126,8.265517
255805993-0,1767.0,19.978626,129.932955,15.96661,93.247158
248562000-1,1778.0,20.336115,131.101076,40.507322,76.103369
311058100-2,1788.0,20.120102,130.307978,51.503861,339.235035
564435000-0,1795.0,19.975285,130.220345,6.924136,231.104405
231791000-1,1810.0,20.052229,130.156662,25.321994,88.311998
209992000-0,1812.0,20.048945,130.663917,27.696346,209.721778
230352000-2,1819.0,19.801829,129.422398,18.815903,66.509108
259372000-2,1824.0,19.958302,129.917723,27.718526,52.812471
277339000-0,1829.0,20.405836,129.07047,36.660505,345.304211
248562000-1,1839.0,20.338858,131.112901,31.166731,50.252474
311058100-2,1844.0,20.132568,130.302944,40.059255,136.687733
636016275-1,1859.0,19.700984,129.309077,28.148756,322.411718
230631000-1,1879.0,20.250357,130.789822,52.425839,83.908843
277339000-0,1882.0,20.414524,129.068038,7.036913,238.46825
259372000-2,1884.0,19.962948,129.924239,41.630512,120.06035
248562000-1,1894.0,20.343924,131.119399,24.908513,55.250233
636016275-1,1911.0,19.706345,129.304693,19.536611,65.012786
311058100-2,1912.0,20.123406,130.312143,43.170352,117.132449
259372000-2,1932.0,19.958321,129.932744,7.439077,284.746942
209992000-0,1937.0,20.035047,130.655472,9.611032,74.973068
231791000-1,1937.0,20.052666,130.17248,8.801688,45.829301
277339000-0,1938.0,20.413571,129.066382,3.945157,54.747491
230352000-2,1941.0,19.806058,129.432741,90.189109,79.983765
230631000-1,1941.0,20.251951,130.805747,66.170252,58.269271
255805993-0,1947.0,19.977873,129.947068,21.098221,62.328323
564435000-0,1972.0,19.971728,130.215653,34.951173,269.311631
311058100-2,1977.0,20.11749,130.324437,29.629171,128.143365
230631000-1,1983.0,20.258707,130.817394,23.706629,36.46988
230352000-2,1990.0,19.80961,129.454123,11.557917,58.76375
255805993-0,2012.0,19.980817,129.953042,9.21826,103.167121
230987000-1,2041.0,19.595431,128.855067,29.551265,56.400702
636016275-1,2045.0,19.711457,129.316344,19.944623,173.737799
230631000-1,2070.0,20.266374,130.823434,35.536349,166.343942
255805993-0,2074.0,19.980215,129.955779,35.937403,41.347609
231791000-1,2080.0,20.05672,130.176923,42.536949,65.885689
209992000-0,2084.0,20.03674,130.662186,38.613331,289.249696
311058100-2,2094.0,20.107592,130.337858,37.157163,85.418029
259372000-2,2104.0,19.959827,129.926659,57.194445,65.446281
245392000-1,2109.0,19.801816,129.400951,18.155935,70.440007
636016275-1,2110.0,19.7055,129.317039,38.501131,63.491663
230631000-1,2118.0,20.258712,130.825419,34.544319,63.753223
255805993-0,2123.0,19.986326,129.961501,14.669552,57.555192
564435000-0,2125.0,19.971429,130.189355,6.161704,200.92621
231791000-1,2130.0,20.060737,130.186476,18.561227,65.726024
311058100-2,2157.0,20.108456,130.349344,13.865155,56.04616
248562000-1,2161.0,20.361445,131.146342,27.149964,76.046993
215676000-0,2168.0,20.128328,131.124275,21.268423,283.99501
255805993-0,2186.0,19.988618,129.965337,18.750301,113.003394
259372000-2,2204.0,19.970811,129.952245,22.56932,52.729178
209992000-0,2233.0,20.045506,130.635459,90.613445,211.928834
636016275-1,2239.0,19.715745,129.338863,14.237726,82.1477
259372000-2,2254.0,19.97397,129.956662,10.870244,116.540016
564435000-0,2258.0,19.967891,130.187915,36.526199,258.09756
277339000-0,2268.0,20.417045,129.071626,52.030107,349.361164
311058100-2,2271.0,20.112537,130.355798,24.726034,104.150778
215676000-0,2272.0,20.1308,131.113709,18.517696,231.678934
209992000-0,2281.0,20.028442,130.624141,56.456199,356.378322
255805993-0,2300.0,19.984756,129.975015,16.696264,18.470582
231791000-1,2306.0,20.066944,130.201131,16.295026,116.762134
277339000-0,2314.0,20.427918,129.069446,92.861693,174.073842
259372000-2,2319.0,19.972511,129.959771,17.969016,133.312714
230987000-1,2330.0,19.617274,128.889976,31.665563,63.959579
209992000-0,2346.0,20.045371,130.623,39.810621,187.933943
230352000-2,2349.0,19.819555,129.471556,36.915311,64.446401
277339000-0,2358.0,20.409132,129.071527,30.4216,353.815615
636016275-1,2360.0,19.716833,129.347243,25.03187,298.523317
230631000-1,2363.0,20.276009,130.862825,23.065915,69.228502
564435000-0,2370.0,19.963989,130.168228,19.610515,256.848003
255805993-0,2372.0,19.990027,129.976888,32.938113,30.313407
259372000-2,2372.0,19.969491,129.963179,20.15835,0.930307
231791000-1,2379.0,20.064468,130.206358,20.52066,57.07633
311058100-2,2397.0,20.109016,130.370669,24.761003,144.414374
248562000-1,2408.0,20.368917,131.178433,16.614477,52.835302
209992000-0,2414.0,20.032977,130.621162,23.041654,259.87448
277339000-0,2421.0,20.417939,129.070508,6.654417,160.139053
636016275-1,2426.0,19.72048,129.340115,5.6384,78.451769
255805993-0,2436.0,19.998439,129.982122,17.135066,85.626308
259372000-2,2441.0,19.975919,129.96329,19.393058,70.316121
231791000-1,2445.0,20.06787,130.211953,21.834197,77.185288
215676000-0,2451.0,20.121299,131.100906,19.513514,294.609111
230352000-2,2472.0,19.828608,129.491685,66.619051,45.919523
248562000-1,2474.0,20.371979,131.182742,26.961133,60.036174
311058100-2,2523.0,20.097287,130.379606,22.57743,105.183123
230352000-2,2537.0,19.842532,129.506972,16.9174,110.598589
209992000-0,2538.0,20.030655,130.607323,13.114802,264.766297
230987000-1,2538.0,19.630637,128.919019,34.022447,76.849443
277339000-0,2551.0,20.414178,129.071958,6.654417,160.139053
636016275-1,2557.0,19.721163,129.343669,97.355194,91.538085
231791000-1,2567.0,20.070601,130.224736,8.744206,54.653875
311058100-2,2601.0,20.095155,130.387971,46.028461,130.919641
636016275-1,2610.0,19.720521,129.368997,15.562297,300.976216
259372000-2,2634.0,19.981746,129.980624,22.00473,68.370126
255805993-0,2642.0,19.999682,129.999436,19.2686,79.44469
245392000-1,2661.0,19.81732,129.447353,24.508949,276.868619
215676000-0,2671.0,20.129562,131.081691,23.747831,237.831557
636016275-1,2686.0,19.723335,129.364017,36.609178,71.110583
231791000-1,2686.0,20.073384,130.228913,58.801406,76.463599
255805993-0,2689.0,20.000449,130.003815,13.255132,89.37423
231791000-1,2699.0,20.074211,130.23257,22.34654,50.299909
245392000-1,2701.0,19.817862,129.442571,20.372851,88.104165
311058100-2,2709.0,20.080103,130.406459,20.131308,21.139865
209992000-0,2709.0,20.029709,130.596335,36.085353,301.260714
230987000-1,2731.0,19.63754,128.950401,38.143452,67.459144
248562000-1,2734.0,20.38816,131.21269,30.157194,57.505159
259372000-2,2740.0,19.98572,129.991289,27.051233,105.004618
564435000-0,2755.0,19.956045,130.132073,20.341038,301.134167
311058100-2,2769.0,20.08531,130.408603,19.805188,337.846989
209992000-0,2773.0,20.035249,130.586622,29.885528,194.62484
636016275-1,2773.0,19.728101,129.378816,13.328765,47.470534
215676000-0,2791.0,20.122548,131.069815,19.37004,231.73806
245392000-1,2818.0,19.818226,129.454276,16.064035,71.282512
259372000-2,2818.0,19.983195,130.001313,12.523334,244.963841
230631000-1,2823.0,20.293396,130.911718,43.140369,93.523137
564435000-0,2823.0,19.95935,130.12625,22.531417,249.985323
255805993-0,2825.0,20.00054,130.012682,10.026078,86.506741
311058100-2,2828.0,20.090313,130.406434,29.847753,133.503701
231791000-1,2832.0,20.082986,130.243825,19.724923,98.145226
209992000-0,2844.0,20.025758,130.583986,16.585582,262.843652
248562000-1,2846.0,20.396547,131.22674,27.003858,100.565003
230352000-2,2848.0,19.833974,129.531173,22.093547,13.707971
564435000-0,2879.0,19.957354,130.12042,14.064403,155.752217
230631000-1,2882.0,20.292673,130.924239,27.097613,60.881551
231791000-1,2884.0,20.082314,130.248822,5.520945,163.726457
255805993-0,2892.0,20.000729,130.015981,17.480214,82.464209
311058100-2,2897.0,20.083759,130.413786,77.528013,94.248638
215676000-0,2917.0,20.115561,131.060381,17.086359,271.575307
248562000-1,2926.0,20.394716,131.237213,46.550475,44.800454
311058100-2,2944.0,20.082511,130.431671,15.812585,40.087543
564435000-0,2951.0,19.953086,130.122465,49.840411,264.635768
230352000-2,2951.0,19.844194,129.533823,35.762828,109.084933
230631000-1,2961.0,20.297488,130.933456,30.053803,65.831542
209992000-0,2976.0,20.024497,130.573299,14.650663,261.436158
248562000-1,2980.0,20.402961,131.245949,24.895967,80.920473
255805993-0,3014.0,20.002022,130.026381,20.094526,40.62152
564435000-0,3016.0,19.951685,130.106603,24.325991,72.205986
230987000-1,3022.0,19.657202,129.000723,36.672098,70.461082
259372000-2,3023.0,19.978172,129.989872,47.432204,74.567725
636016275-1,3028.0,19.738721,129.391117,15.074217,90.803739
230352000-2,3064.0,19.838085,129.55259,50.848534,42.97042
564435000-0,3080.0,19.953884,130.113893,25.823772,254.420764
311058100-2,3081.0,20.090172,130.438537,48.56738,210.049423
245392000-1,3084.0,19.824564,129.474162,15.922577,36.575307
209992000-0,3127.0,20.022974,130.562536,17.315914,268.317461
231791000-1,3128.0,20.076337,130.25068,38.04183,62.93597
230352000-2,3131.0,19.849607,129.564003,66.347174,113.435364
230631000-1,3148.0,20.308122,130.958729,27.925661,78.584971
259372000-2,3160.0,19.986163,130.020683,17.581213,61.223947
636016275-1,3165.0,19.738586,129.401258,28.021702,64.169775
564435000-0,3166.0,19.951127,130.103373,15.042783,252.079154
230352000-2,3181.0,19.843508,129.578961,18.735116,55.214564
311058100-2,3182.0,20.070544,130.426449,58.719152,88.94601
248562000-1,3184.0,20.406664,131.270684,24.895967,80.920473
215676000-0,3195.0,20.116163,131.037007,37.609667,326.162387
255805993-0,3222.0,20.016686,130.039768,34.07225,150.644863
245392000-1,3241.0,19.833843,129.481482,16.277768,65.58252
230987000-1,3271.0,19.671314,129.042967,27.691027,80.980902
230631000-1,3272.0,20.311289,130.975459,27.608621,63.069043
255805993-0,3274.0,20.009548,130.044041,17.88347,59.785842
231791000-1,3284.0,20.088816,130.276691,15.987047,100.143245
215676000-0,3296.0,20.130748,131.026593,29.363149,212.610719
245392000-1,3306.0,19.835865,129.486217,22.0951,109.356545
259372000-2,3324.0,19.992578,130.033115,24.18706,66.361605
311058100-2,3334.0,20.071297,130.470366,22.536343,123.089076
231791000-1,3336.0,20.088139,130.280719,36.96063,61.432921
564435000-0,3341.0,19.947382,130.091056,57.99284,253.386426
230352000-2,3377.0,19.853191,129.593782,584.998428,279.97624
230352000-2,3383.0,19.856001,129.576793,37.409128,82.959421
230987000-1,3386.0,19.673621,129.058407,48.503541,48.51834
231791000-1,3387.0,20.092306,130.288868,6.895623,76.056544
209992000-0,3392.0,20.02235,130.53997,32.425046,18.915652
564435000-0,3405.0,19.942476,130.073567,19.555054,115.946828
636016275-1,3405.0,19.752129,129.430988,19.694545,208.110505
215676000-0,3435.0,20.114855,131.015765,19.73756,250.620496
245392000-1,3440.0,19.831329,129.499943,31.666122,47.546288
230987000-1,3449.0,19.682977,129.069646,42.197906,69.71494
209992000-0,3454.0,20.031141,130.543176,32.670736,206.4085
255805993-0,3459.0,20.017243,130.058107,13.750385,58.79055
636016275-1,3461.0,19.747632,129.428436,18.8369,303.415502
259372000-2,3468.0,19.999033,130.04881,19.927196,96.88186
231791000-1,3469.0,20.092936,130.291569,15.786035,70.282681
564435000-0,3475.0,19.939707,130.079619,26.591292,270.904875
215676000-0,3493.0,20.113099,131.010449,12.216125,243.445473
245392000-1,3495.0,19.836763,129.506258,6.894818,57.461789
255805993-0,3516.0,20.01912,130.061405,12.893867,87.231616
636016275-1,3526.0,19.750749,129.423417,16.317494,65.455642
230631000-1,3536.0,20.326546,131.007492,16.712346,77.037705
215676000-0,3551.0,20.111635,131.007329,17.02599,269.514457
230352000-2,3552.0,19.859581,129.60763,43.555259,34.382798
230987000-1,3561.0,19.69055,129.09141,38.507761,94.934218
259372000-2,3575.0,19.997852,130.059223,15.096962,65.666876
231791000-1,3590.0,20.095914,130.300419,21.889165,61.255087
564435000-0,3593.0,19.939936,130.064192,20.153051,245.691626
230352000-2,3612.0,19.86955,129.614884,618.919719,108.115041
230352000-2,3619.0,19.863322,129.635122,19.879782,9.236981
255805993-0,3644.0,20.019489,130.069515,20.332079,100.155664
636016275-1,3651.0,19.754665,129.432529,21.248178,57.075311
230631000-1,3652.0,20.328556,131.016805,30.432403,261.570119
230352000-2,3667.0,19.867676,129.635875,50.33354,76.05216
215676000-0,3676.0,20.111551,130.996852,28.326523,314.130151
255805993-0,3698.0,20.018594,130.074832,33.554576,70.770664
209992000-0,3703.0,19.99746,130.525378,37.609192,302.970596
636016275-1,3720.0,19.758349,129.438574,32.775195,86.224617
231791000-1,3723.0,20.102386,130.312984,22.175267,115.916863
215676000-0,3728.0,20.116292,130.991648,26.781231,236.379315
230987000-1,3742.0,19.687775,129.125502,35.44632,69.421985
230631000-1,3749.0,20.326555,131.002411,70.755004,68.607103
245392000-1,3752.0,19.841168,129.513599,22.024326,65.204365
255805993-0,3752.0,20.021352,130.083249,36.87725,4.339902
230352000-2,3785.0,19.874291,129.664208,6.625676,104.623959
231791000-1,3787.0,20.099518,130.319267,26.550018,74.50325
215676000-0,3789.0,20.112111,130.984951,14.859176,297.229146
255805993-0,3812.0,20.031551,130.084073,36.607158,159.453217
231791000-1,3833.0,20.101026,130.32506,22.638065,72.519192
636016275-1,3842.0,19.759565,129.458171,18.479448,75.290197
230352000-2,3846.0,19.87382,129.66613,71.263984,345.692083
259372000-2,3847.0,20.005672,130.077629,23.651206,257.929889
215676000-0,3848.0,20.113965,130.981114,25.477308,299.450934
255805993-0,3866.0,20.022994,130.087486,16.242966,70.77635
311058100-2,3874.0,20.040579,130.520535,24.033687,73.018468
245392000-1,3889.0,19.847017,129.52706,18.050364,72.808912
564435000-0,3893.0,19.928429,130.0371,9.093852,182.731072
230352000-2,3902.0,19.891695,129.661282,24.021009,58.66203
215676000-0,3903.0,20.117149,130.975107,22.072906,231.396182
230631000-1,3905.0,20.345159,131.053078,8.569764,282.002323
259372000-2,3932.0,20.003729,130.067958,57.059826,77.901924
311058100-2,3932.0,20.042461,130.527095,49.557519,111.273815
209992000-0,3937.0,20.019595,130.489054,45.924988,173.980355
245392000-1,3944.0,19.848373,129.531721,15.246963,89.906863
231791000-1,3955.0,20.104861,130.338027,17.755304,68.756784
230631000-1,3960.0,20.345612,131.050806,34.012081,59.414623
311058100-2,3991.0,20.037556,130.540501,24.86087,116.645688
259372000-2,4010.0,20.008039,130.089367,12.27136,34.02924
245392000-1,4017.0,19.848382,129.537191,31.752859,85.05328
230352000-2,4017.0,19.898335,129.672881,72.529953,142.701035
564435000-0,4019.0,19.923139,130.036831,23.409302,260.481565
230631000-1,4030.0,20.351211,131.060911,18.590129,41.879442
255805993-0,4036.0,20.027196,130.100314,32.51081,30.203358
209992000-0,4066.0,19.99236,130.49211,58.596391,323.857502
259372000-2,4071.0,20.010907,130.091428,21.088,70.699328
245392000-1,4077.0,19.849141,129.546519,18.386104,17.985512
230631000-1,4081.0,20.354474,131.064031,7.978749,45.932946
636016275-1,4088.0,19.764899,129.479769,36.871022,20.214945
230352000-2,4089.0,19.879132,129.688436,40.364511,76.23854
255805993-0,4110.0,20.036807,130.106269,17.749567,118.647006
215676000-0,4130.0,20.102697,130.955833,57.438929,345.45015
564435000-0,4135.0,19.921063,130.023664,51.385911,261.324642
209992000-0,4140.0,20.008546,130.479529,11.226931,138.350609
259372000-2,4142.0,20.013194,130.098379,19.882666,75.404399
230352000-2,4147.0,19.881706,129.699613,49.255519,0.890571
636016275-1,4147.0,19.774336,129.483461,6.533097,190.911466
230631000-1,4155.0,20.356372,131.066123,35.029525,24.81392
311058100-2,4180.0,20.027814,130.561164,50.569735,170.200631
209992000-0,4188.0,20.006685,130.481291,25.625644,311.986253
564435000-0,4193.0,19.918984,130.009178,9.93765,337.205341
245392000-1,4194.0,19.858599,129.549784,6.847696,37.341361
259372000-2,4200.0,20.014538,130.10387,15.231002,66.001367
215676000-0,4205.0,20.121972,130.950505,62.3258,200.312266
230352000-2,4217.0,19.897642,129.699877,65.401421,132.713549
255805993-0,4228.0,20.032166,130.115313,16.751951,56.476028
311058100-2,4237.0,20.014684,130.563577,50.651686,49.970749
209992000-0,4245.0,20.011202,130.47595,27.482582,245.058722
230987000-1,4249.0,19.716955,129.208118,40.03364,60.705282
231791000-1,4258.0,20.11387,130.362711,17.213847,76.404875
215676000-0,4259.0,20.107382,130.944754,18.503559,284.510644
564435000-0,4262.0,19.921906,130.007872,19.630383,238.156498
245392000-1,4267.0,19.860436,129.551274,56.322841,117.110196
230352000-2,4273.0,19.886158,129.713105,26.580516,318.1748
230631000-1,4283.0,20.375185,131.075402,14.863138,87.319323
311058100-2,4307.0,20.025225,130.576935,18.118725,116.310305
215676000-0,4320.0,20.108689,130.939375,20.475787,231.861095
245392000-1,4321.0,19.854028,129.564579,13.90605,283.465072
230352000-2,4327.0,19.891102,129.708399,31.57018,332.293194
259372000-2,4333.0,20.018346,130.112974,27.299213,41.732
636016275-1,4335.0,19.768761,129.482319,13.245285,60.413144
